numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
25190,1590,Eleito,ROBERVAL AZEVEDO QUEIROZ,CAPITÃO ROBERVAL QUEIROZ,M,07/12/1971,Válido,25
25300,170,Suplente,FRANSLEY SANTOS SOUSA,FRANSLEY,M,24/12/1978,Válido,25
25888,216,Suplente,FRANCISCO DAS CHAGAS DE SOUSA FILHO,CHAGAS BORGES,M,01/08/1973,Válido,25
25025,504,Suplente,ROBERT IBIAPINA GOMES,ROBERT IBIAPINA,M,02/09/1967,Válido,25
25192,68,Suplente,MARIA DA CONCEIÇÃO MOURÃO BATISTA VIANA,CONCEIÇÃO DA SAUDE,F,30/11/1959,Válido,25
25001,99,Suplente,MARCIO CELIO DE CASTRO COSTA,PROF MARCINHO,M,04/07/1979,Válido,25
25500,482,Suplente,PAULO SANDRO ALVES DE SOUSA,PAULO SANDRO,M,24/02/1984,Válido,25
25111,2062,Eleito,MARCOS VENICIUS MEDEIROS COSTA FILHO,MARKIM COSTA,M,16/02/1982,Válido,25
25678,1170,Suplente,TATIANA TEIXEIRA MEDEIROS,TATIANA MEDEIROS,F,10/02/1989,Válido,25
25600,31,Suplente,WALTERNEYA GOMES PEREIRA,WAL GOMES,F,11/08/1973,Válido,25
25456,70,Suplente,LUCIA DE FATIMA LEITE SOARES MELO,LUCIA DE FATIMA,F,15/10/1960,Válido,25
25255,373,Suplente,FRANCISCO DAS CHAGAS SILVA SOUZA,CHICÃO DONA MARIA,M,15/12/1963,Válido,25
25220,75,Suplente,FRANCISCO DAS CHAGAS PEREIRA DE SOUSA,FRANCISCO SOUSA,M,25/11/1979,Válido,25
25122,32,Suplente,MARIA EDNA MONTEIRO,EDNA MONTEIRO,F,06/10/1967,Válido,25
25027,27,Suplente,MARIA DE JESUS ALVES DA SILVA,MARIA DE JESUS,F,02/12/1972,Válido,25
25000,40,Suplente,ANA LUIZA DA SILVA,PROF. ANALUIZA,F,29/07/1944,Válido,25
25777,161,Suplente,MARA RACHEL ALBUQUERQUE MATOZINHO,RACHEL,F,20/02/1988,Válido,25
25887,69,Suplente,LENILSON VIEIRA DA SILVA,VIGILANTE LENILSON,M,17/11/1983,Válido,25
25333,1263,Suplente,CELSO HENRIQUE BARBOSA LIMA,CELSO HENRIQUE,M,07/08/1963,Válido,25
25123,569,Suplente,JOSUILA FEITOSA DE CARVALHO BRITO,JOSUILA BRITO,F,16/03/1960,Válido,25
25700,539,Suplente,FRANCISCO DAS CHAGAS COSTA OLIVEIRA,QUEMQUEM,M,29/12/1971,Válido,25
25114,101,Suplente,ANTONIO FRANCISCO DA SILVA,DA SILVA,M,12/07/1976,Válido,25
25800,443,Suplente,LUIZ ALEXANDRE FEITOSA ABREU,ALEXANDRE PALMER,M,28/02/1994,Válido,25
25444,559,Suplente,JOÃO BATISTA DUARTE BORGES,CABEÇA BRANCA,M,02/03/1959,Válido,25
25252,77,Suplente,IANA CUNHA DE MELO,IANA,F,31/07/1966,Válido,25
25145,525,Suplente,LUIS GONZAGA SAMPAIO DE SOUSA,LUIZ GONZAGA,M,04/05/1973,Válido,25
25234,75,Suplente,MARIA RODRIGUES BEZERRA SANTOS,SANTINHA,F,01/11/1967,Válido,25
25178,93,Suplente,ANTONIO ALMEIDA DE SOUSA,TOINHO DUFRANGO,M,16/10/1962,Válido,25
25222,1219,Suplente,RAFAEL MACHADO,DR. RAFAEL MACHADO,M,13/12/1985,Válido,25
25999,294,Suplente,SALOMÃO DA SILVA FERREIRA,PROF  SALOMÃO SILVA,M,27/12/1972,Válido,25
25666,150,Suplente,LAILTON MATIAS DA SILVA,LAILTON MATIAS,M,22/08/1994,Válido,25
25789,311,Suplente,CARLOS ALBERTO VIVEIROS DE SOUSA ALMEIDA,CARLOS ALMEIDA,M,19/04/1974,Válido,25
25102,17,Suplente,JOSEFA GONÇALVES DA SILVA,ZEFA,F,19/03/1964,Válido,25
65727,57,Não eleito,ANTÔNIA MARIA LUCINDA FEITOSA CAVALCANTE,LUCINDA CAVALCANTE,F,17/08/1972,Válido,65
65015,49,Não eleito,FRANCISCO JOSÉ MACEDO,XEXÉU,M,01/05/1964,Válido,65
65220,122,Não eleito,GILVAN RODRIGUES MONTEIRO,GILVAN MONTEIRO,M,21/12/1978,Válido,65
65333,193,Não eleito,SÉRGIO FERNANDES IBIAPINA RUFINO,SERGIO RUFINO,M,17/10/1965,Válido,65
65444,724,Não eleito,LIBONATO DE CARVALHO ROCHA,PROFESSOR LIBONATO,M,09/09/1960,Válido,65
65655,206,Não eleito,RODRIGO MAXWEL SARAIVA SANTOS DE SOUSA,RODRIGO MAXWEL,M,29/07/1994,Válido,65
65200,89,Não eleito,LETÍCIA FERNANDA CHAVES DIAS,LETÍCIA FERNANDA,F,15/08/1995,Válido,65
65029,4,Não eleito,SIMONE FERREIRA CAMPOS,SIMONE,F,29/08/1972,Válido,65
65236,54,Não eleito,MYRLLA CRISTIANE RODRIGUES OLIVEIRA,MYRLLA RODRIGUES,F,25/09/1977,Válido,65
65010,402,Não eleito,FRANCISCO ANTÔNIO VIEIRA,FRANCISCO PELLÉ,M,23/07/1964,Válido,65
65631,18,Não eleito,ITALO CASTELO BRANCO MENDES,ITALO CASTELO,M,02/04/1995,Válido,65
65100,199,Não eleito,TELENO BARTOLOMEU NOBRE ROCHA,TELENO,M,24/08/1983,Válido,65
65013,73,Não eleito,FRANCISCO DE SALES CAMPELO,CHICHICO SALES,M,29/01/1960,Válido,65
65139,46,Não eleito,MARIA ALICE MENDES DA SILVA,ALICE MENDES,F,31/05/1986,Válido,65
65123,266,Não eleito,MARCOS MARCELO SOUZA E SILVA,MARCELO FISCAL,M,09/01/1980,Válido,65
65122,275,Não eleito,FRANCISCO FERREIRA DA SILVA,IRMÃO FERREIRINHA,M,05/03/1955,Válido,65
65555,1116,Não eleito,VANDERLEY CARDOSO BENTO,VANDERLEY DOS CONDOMÍNIOS,M,02/01/1976,Válido,65
65999,107,Não eleito,SHEILA PIEROTE ROCHA,SHEILA PIEROT,F,14/09/1983,Válido,65
65000,246,Não eleito,DAVID MELO SOBRINHO,PROFESSOR DAVID,M,24/08/1969,Válido,65
65656,128,Não eleito,TERESINHA DE JESUS ALVES AGUIAR,TETÊ AGUIAR,F,09/01/1964,Válido,65
65001,142,Não eleito,KLEBER IBIAPINA GOMES,PROFESSOR KLEBER,M,09/11/1965,Válido,65
65111,169,Não eleito,PAULO HENRIQUE DA SILVA MARQUES,PAULINHO PH,M,19/02/1967,Válido,65
65432,32,Não eleito,RODRIGO MENDES DE CARVALHO,RODRIGO BIOMÉDICO,M,26/11/1978,Válido,65
65800,57,Não eleito,JOÃO CARLOS MACEDO ROSENDO SILVA,JOÃO ROSENDO,M,30/10/1984,Válido,65
65180,185,Não eleito,FRANCISCA ZELMA LIMA CAVALCANTE,ZELMA,F,19/01/1963,Válido,65
65002,108,Não eleito,LEÔNIDAS FERREIRA DA SILVA SANTANA,LEÔNIDAS BOQUINHA,M,03/06/1970,Válido,65
65650,1640,Não eleito,ISADORA MAGALDA MORAIS CORTEZ,ISADORA,F,29/10/1990,Válido,65
65222,545,Não eleito,FRANCISCO HUALISSON PEREIRA DA SILVA,DOUTORZINHO HUALISSON,M,01/11/1983,Válido,65
65300,10,Não eleito,MARIA EDILEUZA MORAES DA SILVA,MARIA EDILEUZA,F,19/10/1955,Válido,65
65777,1231,Não eleito,FRANCISCO ROBERTO MADEIRA PINTO,ROBERTO MADEIRA,M,23/04/1966,Válido,65
65789,97,Não eleito,FRANCIMILTON DIAS ARAÚJO,FRANCIMILTON,M,20/12/1978,Válido,65
30000,810,Não eleito,WANESSA MONTE VIANA MENDES,WANESSA VIANA,F,18/12/1986,Válido,30
12456,46,Suplente,MARCIO LUIZ SANTANA DE OLIVEIRA,MARCIO DIRCEU,M,18/06/1973,Válido,12
12500,211,Suplente,DAVID MATHEUS LIMA SANTANA CASTRO,DAVID CASTRO,M,02/01/1998,Válido,12
12222,1648,Suplente,FLORO MAUEL ALMEIDA PROBO,FLORO MAUEL,M,13/02/1987,Válido,12
12330,88,Suplente,MAGVAN ALVES DA SILVA,MAGVAN ALVES,M,30/11/1977,Válido,12
12333,1948,Suplente,ROBERTO VIANA DA SILVA,ROBERTO VIANA,M,07/03/1976,Válido,12
12457,169,Suplente,PAULO ROBERTO BARREIRA DE CARVALHO,PAULO ROBERTO,M,18/04/1957,Válido,12
12377,22,Suplente,TANIA MARIA DE ARAUJO,TANIA ARAUJO,F,13/02/1972,Válido,12
12121,748,Suplente,VESPASIANO PINTO DE CARVALHO FILHO,VESPASIANO,M,16/08/1981,Válido,12
12857,21,Suplente,MARIA LUCIA AUGUSTA DAS NEVES,AUGUSTA NEVES,F,28/08/1957,Válido,12
12444,261,Suplente,JANAÍNA MOURA EVANGELISTA DE MELO,JANAÍNA MELO,F,18/08/1976,Válido,12
12000,2564,Eleito,ALAN BRANDÃO DOS SANTOS SOUSA,ALAN BRANDÃO,M,27/08/1982,Válido,12
12180,284,Suplente,LESSANDRA RIBEIRO CARVALHO,PROFESSORA LESSANDRA,F,06/05/1983,Válido,12
12611,1665,Suplente,DANIELE CRISTINA DA SILVA MIRANDA EULALIO,DANIELE MIRANDA,F,28/08/1972,Válido,12
12580,56,Suplente,LIVIA MARA ARAUJO CRUZ,LIVIA MARA,F,03/04/1983,Válido,12
12555,1177,Suplente,CELENE FERNANDES DA SILVA,CELENE FERNANDES,F,17/12/1971,Válido,12
12300,2490,Suplente,GERALDO JARQUES PEREIRA FILHO,GERALDIN,M,24/02/1980,Válido,12
12477,118,Suplente,SANDRA MARIA OSTERNO DA SILVA,SANDRA OSTERNO,F,30/05/1967,Válido,12
12731,43,Suplente,JAMIERSON GOMES COSTA,JAMIERSON COSTA,M,31/07/1983,Válido,12
12111,2200,Suplente,ENIO SERGIO BATISTA PORTELA,ENIO PORTELA,M,19/08/1986,Válido,12
12888,275,Suplente,WILDSON DA CONCEIÇÃO ARAUJO,WILDSON ARAUJO,M,13/11/1982,Válido,12
12777,181,Suplente,OBEDE SANTANA CRUZ DA SILVA,OBEDE SANTANA,M,07/10/1979,Válido,12
12345,6943,Eleito,EVANDRO TAJRA HIDD FILHO,EVANDRO HIDD,M,08/09/1984,Válido,12
12123,4342,Eleito,ENZO SAMUEL ALENCAR SILVA,ENZO SAMUEL,M,27/08/1985,Válido,12
12168,49,Suplente,LIVIA DA SILVA CASTRO,LIVIA CASTRO,F,18/05/1979,Válido,12
12789,45,Suplente,HÉLIO VIANA DE SOUSA,HÉLIO VIANA,M,02/09/1983,Válido,12
12086,97,Suplente,PEDRO VIDAL OLIMPIO DE MELO COSTA,PEDRO VIDAL,M,10/07/1986,Válido,12
12900,146,Suplente,CLEMILTON ARAUJO DE SOUSA,BANANA,M,10/04/1976,Válido,12
12567,94,Suplente,RAIMUNDO NONATO GOMES MARTINS,RAIMUNDO MARTINS,M,04/04/1977,Válido,12
12100,1294,Suplente,ABDIAS LIMA DE QUEIROZ FILHO,QUEIROZ DO JUDÔ,M,29/12/1970,Válido,12
12177,674,Suplente,GILDELINA BARROS DE OLIVEIRA,GILDELINA BARROS,F,28/07/1968,Válido,12
12234,863,Suplente,JOSÉ DA CRUZ ARAUJO SANTOS,ZÉ DA CRUZ,M,30/12/1969,Válido,12
12145,217,Suplente,CARLA PATRICIA DOS SANTOS,PATY,F,13/07/1986,Válido,12
12369,2275,Suplente,VALDINA PIRES DE SOUSA,VALDINÁ PIRES,M,14/04/1965,Válido,12
28000,95,Não eleito,WAGNER FERNANDES,SARGENTO FERNANDES,M,31/03/1970,Válido,28
28800,38,Não eleito,ROSANA BEATRIZ ALVES DE OLIVEIRA,ROSANA BEATRIZ,F,07/05/1988,Válido,28
28111,96,Não eleito,ROBERVAL SILVA BARROS,ROBERVAL BARROS,M,17/10/1974,Válido,28
28555,42,Não eleito,ANDRE ANDRESON RODRIGUES,PAI ANDRE CAPOEIRA,M,03/01/1984,Válido,28
28240,16,Não eleito,MONICA BEZERRA DE SOUSA,MONICA DAYLLA,F,08/05/1995,Válido,28
28222,67,Não eleito,RAIMUNDO NONATO DO NASCIMENTO FILHO,RAIMUNDO FILHO,M,22/04/1978,Válido,28
28001,140,Não eleito,VANDO BARBOSA PAZ OLIVEIRA,SARGENTO VANDO TROMBONE,M,07/08/1976,Válido,28
28028,149,Não eleito,EDSON BARBOSA DIAS,EDSON BARBOSA,M,14/08/1979,Válido,28
28369,117,Não eleito,MANOEL FILHO,MANOEL CRUZ,M,26/05/1966,Válido,28
28777,95,Não eleito,NILTON ALVES DE ARAÚJO,PACOTE,M,05/05/1974,Válido,28
28038,149,Não eleito,MARCIO KLEVES BATISTA SOARES,MARCIO KLEVES,M,05/07/1978,Válido,28
28888,184,Não eleito,FRANCISCO DANIEL WINSTON PRADO BARROSO,DANIEL BARROSO,M,22/05/1984,Válido,28
28200,56,Não eleito,FRANCISCO DAS CHAGAS SILVA,TICO,M,10/09/1974,Válido,28
22121,118,Suplente,VERA LUCIA PEREIRA DA COSTA,VERA,F,09/07/1957,Válido,22
22999,4597,Eleito,LEONARDO EULALIO DE ARAUJO LIMA,DR LEONARDO EULALIO,M,12/12/1967,Válido,22
22234,94,Suplente,MARLITANIA DE SOUSA,MARLITANIA,F,24/02/1975,Válido,22
22007,114,Suplente,FRANCISCO KLEBER SILVA SOUSA,KLEBER GRANDE SANTA MARIA,M,01/10/1979,Válido,22
22977,0,Suplente,SONIA RAQUEL ALVES DA SILVA,SONIA ALVES,F,20/10/1980,Válido,22
22444,291,Suplente,ANTONIO FERREIRA DA SILVA,FERREIRA MOTOTAXI,M,10/10/1974,Válido,22
22666,149,Suplente,EDMILSON ABREU DE OLIVEIRA,EDMILSON,M,27/06/1974,Válido,22
22200,237,Suplente,ANDERSON BEZERRA FRANCA DE OLIVEIRA,ANDERSON BEZERRA,M,10/05/1997,Válido,22
22345,26,Suplente,ANA TEREZA BERNADES DE QUEIROZ,ANINHA BERNARDES,F,01/04/1985,Válido,22
22777,444,Suplente,ROBERTO SILVA DE OLIVEIRA,DR ROBERTO,M,28/05/1972,Válido,22
22322,55,Suplente,LUANA LOPES SANTOS GUALTER,LUANA,F,28/08/1982,Válido,22
22913,0,Suplente,JACIRA GONCALVES RODRIGUES,JACIARA,F,24/07/1962,Válido,22
22222,1149,Suplente,AVELAR DOS REIS MOTA,CABO MOTA,M,16/10/1971,Válido,22
22111,2679,Suplente,ANAMELKA ALBUQUERQUE CADENA,ANAMELKA,F,29/08/1984,Válido,22
22123,129,Suplente,MARCIO DAVI TENORIO CORREIA ALVES,PROFESSOR DAVI TENORIO,M,16/10/1982,Válido,22
22888,41,Suplente,ISMAR DE AZEVEDO SAMPAIO,PROF ISMAR SAMPAIO,M,16/11/1970,Válido,22
22133,790,Suplente,RONDINELE DOS SANTOS,RONDINELLE,M,25/03/1985,Válido,22
22001,1235,Suplente,AUDIVAM FERREIRA NUNES,MAJOR AUDIVAM NUNES,M,28/11/1973,Válido,22
22022,310,Suplente,JOATTAN GONÇALVES DA SILVA,JOATTAN,M,14/07/1971,Válido,22
22066,207,Suplente,MANOEL MESSIAS DO NASCIMENTO,"MESSIAS ""O INDIO""",M,05/09/1959,Válido,22
22555,797,Suplente,JOAO BATISTA COSTA PEREIRA,JOAO BATISTA,M,09/09/1965,Válido,22
22580,1,Suplente,KATIA D'ANGELA SILVA MORAIS,KATIA,F,09/09/1982,Válido,22
22000,30,Suplente,JOSEILDES WASHINGTON DE OLIVEIRA LOPES,VIGILANTE WHASHINGTON,M,12/11/1978,Válido,22
22100,185,Suplente,ERISVALDO MACHADO FEITOSA,ERISVALDO,M,20/10/1968,Válido,22
22221,364,Suplente,EMIR MAIA MARTINS NETO,DELEGADO EMIR,M,02/02/1968,Válido,22
22333,1343,Suplente,CARPEJANNE GOMES DA COSTA,CARPEJANNE GOMES,M,30/07/1981,Válido,22
22477,36,Suplente,GHISLAYNE E SILVA CAVALCANTE,GHISLAYNE,F,29/11/1973,Válido,22
22122,309,Suplente,VICENTE PEREIRA DA SILVA,CAPITAO VICENTE,M,22/07/1960,Válido,22
70900,42,Suplente,FRANCISCO FÁBIO DE OLIVEIRA FARIAS,FÁBIO FARIAS,M,27/11/1993,Válido,70
70321,131,Suplente,HANNA BRENDA BARBOSA ORSANO,HANNA ORSANO,F,07/11/1994,Válido,70
70443,117,Suplente,FRANCISCO DE ASSIS FEITOSA PEREIRA,XICÃO,M,05/02/1963,Válido,70
70859,86,Suplente,MARIA ALICE MOREIRA DE SOUSA MARQUES,DRA MARIA ALICE,F,01/08/1959,Válido,70
70888,2474,Suplente,CARLOS JOSE RIBEIRO SILVA,CARLOS RIBEIRO,M,19/05/1963,Válido,70
70000,1292,Suplente,GUSTAVO HENRIQUE LEITE FEIJÓ,GUSTAVO HENRIQUE,M,29/11/1973,Válido,70
70489,4,Suplente,ADERSON MACEDO DE ANDRADE JUNIOR,ADERSON MACEDO,M,18/04/1982,Válido,70
70600,84,Suplente,ALEXANDRE DE ARAUJO,ALEXANDRE,M,28/04/1975,Válido,70
70333,145,Suplente,ADALBERTO NUNES DE SOUSA,IRMÃO ADALBERTO,M,14/01/1977,Válido,70
70789,214,Suplente,UDELCI DOMINGOS COELHO,UDELCI COELHO,M,31/01/1978,Válido,70
70013,208,Suplente,ELIZEU MOREIRA SILVA,MOREIRÃO DO POVÃO,M,13/06/1976,Válido,70
70458,241,Suplente,JOSE DE ARIMATEA FORTES CARVALHO,ARI PEÇAS,M,24/09/1976,Válido,70
70222,47,Suplente,JOSSELENE BRITO MUNIZ BASTOS,JOSSELENE BRITO,F,15/11/1959,Válido,70
70030,81,Suplente,WARLENE RIBEIRO SILVA,WARLLENE RIBEIRO,F,16/07/1984,Válido,70
70616,1010,Suplente,FRANCISCO WILSON RODRIGUES DE MELO,CHICO WILSON,M,09/08/1964,Válido,70
70999,523,Suplente,ALLYSSON MAGALHAES CARNEIRO,PAIZÃO,M,26/05/1979,Válido,70
70852,2589,Eleito,VINICIO RONDINELLE FERREIRA MAGALHAES,VINICIO FERREIRA,M,25/10/1976,Válido,70
70123,1060,Suplente,FRANCISCO DE ASSIS VIEIRA DA SILVA,PANTIKÃO,M,05/07/1976,Válido,70
70987,2,Suplente,EURIANA DOS SANTOS NUNES,EURIANA,F,12/06/1986,Válido,70
70666,354,Suplente,ALBERT IBIAPINA COSTA,ALBERT IBIAPINA,M,22/02/1967,Válido,70
70221,34,Suplente,IVALDO ARAUJO BORGES,PROF IVALDO,M,28/08/1968,Válido,70
70777,265,Suplente,RENILDO DA CRUZ LIMA,RENILDO LEITURISTA,M,24/05/1980,Válido,70
