numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
10007,734,Suplente,MOISES CRUZ VIEIRA,MOISES CRUZ,M,26/05/1977,Válido,10
10110,162,Suplente,VALDECIR ARAUJO FEITOSA,VALDECIR SORRISO,M,21/08/1981,Válido,10
10112,460,Suplente,CLEMILSON BENTES DO NASCIMENTO,PASTOR CLEMILSON,M,05/11/1976,Válido,10
10900,76,Suplente,RAILDA DOS SANTOS,RAILDA DA RAY CONFECÇOES,F,31/08/1968,Válido,10
10000,684,Suplente,WALDEMAR CAVALCANTE DE ALBUQUERQUE NETO,WALDEMAR NETO,M,27/02/1987,Válido,10
19333,3137,Eleito,ELLIS REGINA BATISTA LEAL OLIVEIRA,ELLIS REGINA DO SINDEPROF,F,14/10/1966,Válido,19
19222,149,Suplente,DANIELA ALVES MOTA LIMA,DANY LIMA,F,22/07/1986,Válido,19
19234,269,Suplente,IEDA DOS SANTOS NASCIMENTO,IEDA LOOGAM MOTOTAXI,F,02/02/1966,Válido,19
19444,1839,Eleito,JOSÉ IRACY MACÁRIO BARROS,DR MACÁRIO BARROS,M,09/04/1951,Válido,19
19077,1166,Suplente,LUIZMAR OLIVEIRA DAS NEVES,PROF. LUIZMAR NEVES,M,19/12/1981,Válido,19
19193,340,Suplente,RAIANI CARLA LEITE DA COSTA,RAIANI BIKE SAÚDE,F,12/08/1987,Válido,19
19789,151,Suplente,ADRIANA BORGES DE ANDRADE SOUZA,ADRIANA BORGES,F,29/04/1969,Válido,19
19011,55,Suplente,SÂMIA REGINA CARDOSO DA COSTA,SÂMIA COSTA,F,11/12/1972,Válido,19
19190,320,Suplente,JOSÉ ROBERTO BENTO DE FIGUEIREDO,SGT FIGUEIREDO,M,15/04/1963,Válido,19
19900,295,Suplente,VALDELEI ROSENDO RIBEIRO,VALDELEI DIMEL,M,28/01/1977,Válido,19
19000,1193,Suplente,ALYSON FIGUEIREDO DA SILVA DOMINGOS,ALYSON CUIABANO,M,19/04/1989,Válido,19
19888,575,Suplente,HELIAMARA RIBEIRO BEZERRA DE MENEZES,HELIA BM,F,19/11/1964,Válido,19
19010,112,Suplente,TEREZA SOARES VIEIRA DOS REIS,TEREZA REIS,F,16/08/1974,Válido,19
19019,1265,Suplente,JOSE FELIPE FILHO,FELIPE,M,22/09/1967,Válido,19
19009,56,Suplente,QUEILA CARDOSO FERREIRA,QUEILA CARDOSO,F,12/05/1987,Válido,19
19192,532,Suplente,RAYMISON CORREA DA SILVA,RAYMISON CORREA,M,18/01/1977,Válido,19
19800,511,Suplente,FRANCISCO DAS CHAGAS DA COSTA,MIRO COSTA,M,13/08/1961,Válido,19
19200,778,Suplente,DÊIVIDE LOPES DA SILVA,DEIVIDE SILVA,M,27/04/1989,Válido,19
19123,460,Suplente,JOSE BARBOSA REIS,ZÉ REIS,M,27/01/1962,Válido,19
19364,1240,Suplente,ANTÔNIO ENIVALDO FERREIRA MEDEIROS,ANTÔNIO MEDEIROS,M,27/10/1977,Válido,19
19119,1122,Suplente,FABRICIO DONIZETI RIBEIRO SILVA,FABRICIO DONIZETI,M,17/08/1983,Válido,19
19378,958,Suplente,WILLIAM FERREIRA DA SILVA,WILLIAN FERREIRA,M,07/02/1964,Válido,19
19999,2214,Eleito,GILBER ROCHA MERCES,DR GILBER,M,16/09/1986,Válido,19
19321,320,Suplente,SAINCLER LUIZ FARIAS REBOUÇAS,SAM REBOUÇAS,M,17/06/1991,Válido,19
19038,242,Suplente,ELIZANGELA BRASIL DO CARMO,ELIZANGELA BRASIL,F,22/11/1973,Válido,19
19777,617,Suplente,SEBASTIÃO LEITÃO DE ARAUJO,SABIÁ,M,21/02/1964,Válido,19
19122,168,Não eleito,LUIZ HENRIQUE ALVES,LUIZ HENRIQUE LINGUICINHA,M,30/04/1982,Anulado sub judice,19
19225,375,Suplente,DANILO RAMOS DA ROCHA,PROFESSOR SURDO DANILO RAMOS,M,06/11/1990,Válido,19
19100,169,Suplente,DIVINA ETERNA DA COSTA,DIVINA COSTA DA TRANSPOSIÇÃO,F,06/04/1967,Válido,19
19319,1055,Suplente,FRANCISCO RODRIGUES BARRETO JUNIOR,JÚNIOR DA VERSATIL,M,13/11/1981,Válido,19
19500,695,Suplente,EUDES FERREIRA DE ARAUJO,EUDES DO ELSINHO,M,27/08/1961,Válido,19
19555,230,Suplente,THIAGO CASTRO DE OLIVEIRA,ENGENHEIRO THIAGO CASTRO,M,16/04/1984,Válido,19
18888,41,Não eleito,ALEFI RAILLAN DE SOUZA RIBEIRO,ALEFI RAILLAN,M,06/10/1993,Válido,18
18123,98,Não eleito,ANGELITA DO MONTE PEREIRA,PROFESSORA ANGELITA,F,02/11/1972,Válido,18
18007,25,Não eleito,WANDERSON DA SILVA,REI DOS VARAIS,M,22/08/1962,Válido,18
13111,428,Não eleito,LODEILSON FERNANDES DA SILVA,FERNANDO DO SINTERO,M,12/07/1975,Válido,13
13777,45,Não eleito,SERGIO IBIAPINA,SERGIO ALEGRIA,M,15/10/1983,Válido,13
13999,103,Não eleito,VITORIA CORREA DOS SANTOS,PAULA VLASAK,F,27/03/1993,Válido,13
13245,32,Não eleito,EZEQUIEL SILVA MESQUITA,EZEQUIEL MESQUITA,M,24/12/1973,Válido,13
13444,785,Não eleito,LUCIANA DE OLIVEIRA E SILVA,LUCIANA OLIVEIRA,F,29/11/1972,Válido,13
13130,63,Não eleito,SEBASTIANA CLAUDIA SOARES DA SILVA,CLAUDINHA DO AGRARIO,F,26/05/1977,Válido,13
13000,258,Não eleito,WALDEMIR DE AGUIAR BASTOS,WALDEMIR,M,31/12/1959,Válido,13
13222,104,Não eleito,CHARLES JOSÉ CAMPOS FÉLIX,CHARLES SUPERAÇÃO,M,06/12/1981,Válido,13
13300,151,Não eleito,MOISÉS BENJAMIN RIBEIRO,MOISÉS RIBEIRO,M,29/05/1967,Válido,13
13333,329,Não eleito,ROSENILDA FERREIRA DE SOUZA SILVA,ROSA NEGRA,F,04/03/1969,Válido,13
13034,48,Não eleito,FRANCISCO RICARDO MARQUES FILHO,RICCA SAN,M,30/03/1980,Válido,13
13500,56,Não eleito,FRANCISCO GERALDO DE LIMA,GERALDO LIMA,M,28/04/1968,Válido,13
13456,181,Não eleito,FRANCIMAR SIMÃO DA SILVA DE CARVALHO,FRANCIMAR SIMÃO,M,02/03/1975,Válido,13
13200,49,Não eleito,RAIMUNDO NONATO SOARES,RAIMUNDO NONATO DA CUT,M,04/08/1962,Válido,13
13613,71,Não eleito,ITAMAR LOPES MANOEL,ITAMAR,M,26/03/1967,Válido,13
13113,129,Não eleito,FRANCISCO MARISSILVES PINTO DA SILVA,CHIQUINHO DO PT,M,04/10/1975,Anulado sub judice,13
13790,40,Não eleito,JOSÉ IRONILDO RODRIGUES NASCIMENTO,JOSE IRONILDO,M,13/10/1963,Válido,13
13005,22,Não eleito,JOÃO RODRIGUES DA SILVA,RODRIGO RODRIGUES,M,22/09/1953,Válido,13
13789,538,Não eleito,MARIA DE FATIMA FERREIRA DE OLIVEIRA ROSILHO,FATINHA,F,10/02/1971,Válido,13
13123,247,Não eleito,GILVANA MARIA NOLETO BARROS DA SILVA,GIOVANA BARROS SINDICALISTA,F,20/11/1966,Válido,13
13013,116,Não eleito,GARIVALDO FILIPPO DA SILVA RUSSO,PROFESSOR GARIVALDO,M,27/03/1964,Válido,13
13133,857,Não eleito,ALYNE MAYRA RUFINO DOS SANTOS,ALYNE MAYRA E COLETIVO,F,28/07/1989,Válido,13
45700,1165,Suplente,CLAUDINALDO LEÃO DA ROCHA,CLAUDI ROCHA,M,09/09/1970,Válido,45
45888,72,Suplente,LUZIA LAURA ZACARIAS FROTA,LAURA FROTA,F,14/01/1993,Válido,45
45017,191,Suplente,ELIEZER FERREIRA DA SILVA JUNIOR,ELI FERREIRA,M,02/06/1983,Válido,45
45444,1526,Eleito,MARCELO REIS LOUZEIRO,MARCELO REIS,M,16/08/1970,Válido,45
45333,25,Suplente,WALMILK SEVERIANO DOS SANTOS,WALMILK SEVERIANO,M,09/08/1962,Válido,45
45151,43,Suplente,MARIA FABIANA RODRIGUES MARQUES,FABIANA RODRIGUES,F,23/01/1991,Válido,45
45678,460,Suplente,ALDALBERTO ROSA DA SILVA,ADALBERTO,M,24/11/1967,Válido,45
45364,39,Suplente,HÉLIA DE JESUS BERNARDO,HÉLIA DA SAÚDE,F,28/12/1966,Válido,45
45100,278,Suplente,NEY SAMBORJENSE PITTALUGA LEAL NETO,NEY LEAL NETO,M,29/08/1991,Válido,45
45450,45,Suplente,MARCO ANTONIO VASCONCELOS,CAPITÃO VASCONCELOS,M,08/06/1969,Válido,45
45007,24,Suplente,MARIA CAVALCANTE BRITO,MARIA CAVALCANTE,F,07/09/1970,Válido,45
45127,80,Suplente,RAFAEL CORREIA MACÊDO,RAFAEL MACÊDO,M,27/12/1980,Válido,45
45773,23,Suplente,CARLA CRISTINA DA SILVA AZEVEDO,CARLA CRISTINA,F,07/05/1984,Válido,45
45197,65,Suplente,DONIZETE ALYPIO DA SILVA,DONIZETE DA CONSTRUÇÃO CIVIL,M,03/06/1970,Válido,45
45555,1465,Suplente,ALISSON CARREIRO LEMES,ALISSON SANDUBAS,M,28/11/1986,Válido,45
45125,65,Suplente,RODEILSON RAMOS LINDOSO,LINDOSO FILHO,M,14/11/1987,Válido,45
45111,99,Suplente,JOAQUIM FERREIRA DE SOUSA FILHO,JOAQUIM FILHO,M,22/04/1967,Válido,45
45136,1213,Suplente,RAIMUNDO SOARES DA COSTA,TOCO DO STICCERO,M,24/06/1975,Válido,45
45400,51,Suplente,EDILENE JUSTO DE SOUZA,BARBIE DO POVO,F,15/10/1981,Válido,45
45789,243,Suplente,FRANCISCA DAS CHAGAS LIMA SOBREIRA,PROFESSORA FRANCISCA SOBREIRA,F,24/01/1980,Válido,45
45005,22,Suplente,BERTA LUCIA DE AZEVEDO FAZZANO,BERTA LUTANDO PELA COMUNIDADE,F,25/12/1971,Válido,45
45123,1271,Suplente,WELLEM ANTÔNIO PRESTES CAMPOS,WELEM PRESTES,M,03/05/1966,Válido,45
45800,1040,Suplente,POLIANA NATALIA XIMENES RIOS,POLIANA XIMENES RIOS,F,19/07/1989,Válido,45
45777,1040,Suplente,GABRIELE MOREIRA GASPAR,GABRIELE GASPAR,F,03/04/1983,Válido,45
45105,40,Suplente,VALMIR BARBOSA MOURA,VALMIR DA REFRIGERAÇÃO,M,28/09/1983,Válido,45
45200,83,Suplente,JAMERSON EVENCIO DA SILVA,JAMERSON MERCOSUL,M,29/06/1986,Válido,45
45222,205,Suplente,ANA MARIA MOURA DE SOUZA,ANA MOURA,F,31/01/1967,Válido,45
45455,53,Suplente,MARIA DAS GRAÇAS ROCHA DOS SANTOS,GRAÇA ROCHA,F,11/05/1977,Válido,45
22222,1610,Suplente,FRANCISCO EVALDO DE LIMA,EVALDO DA AGRICULTURA,M,09/10/1973,Válido,22
22225,13,Não eleito,FRANCISCA AZEVEDO FERREIRA,FRANCISCA AZEVEDO,F,25/03/1988,Anulado sub judice,22
22122,517,Suplente,HERIKA LIMA FONTENELE,HERIKA FONTENELE,F,25/04/1971,Válido,22
22500,78,Não eleito,ELIANE BARROS DE ALMEIDA,LILI DA ZONA LESTE,F,06/02/1978,Anulado sub judice,22
22000,395,Suplente,GILMAR SILVA DE OLIVEIRA MOTA,GILMAR,M,08/04/1967,Válido,22
22007,12,Não eleito,MARCIO GOMES DE MIRANDA,MARCIO MIRANDA,M,25/08/1973,Anulado sub judice,22
22444,554,Suplente,RUBENS ALEINE DE MELLO NOGUEIRA,RUBENS DA FEIRA,M,02/04/1969,Válido,22
22501,95,Suplente,CARLOS HENRIQUE MAGALHÃES DE AMORIM,CARLOS AMORIM,M,22/03/1964,Válido,22
22789,46,Suplente,SANGELA DOS ANJOS CRUZ DE GOES,LINDA CRUZ,F,06/10/1983,Válido,22
22200,15,Não eleito,HELTON MAGALHAES MARQUES,HELTON MARQUES,M,16/08/1981,Anulado sub judice,22
22300,1391,Suplente,IVAN JORGE GONÇALVES,FERRUGEM,M,23/05/1985,Válido,22
22888,43,Suplente,JAQUELE GUTIERREZ DE SOUZA,JAQUELE GUTIERREZ,F,28/07/1974,Válido,22
22600,2527,Eleito,JURANDIR RODRIGUES DE OLIVEIRA,JURANDIR BENGALA,M,25/01/1963,Válido,22
22580,727,Suplente,JOAO BOSCO RODRIGUES,BOSCO ADMINISTRADOR,M,04/12/1960,Válido,22
22700,211,Suplente,MARIA DA PAZ MARTINS LIMA,MARIA DA PAZ MOÇA,F,26/01/1978,Válido,22
22133,1247,Suplente,JOSE RABELO DA SILVA,JACARÉ AMIGO DO POVO,M,13/11/1968,Válido,22
22234,33,Suplente,ROSANA LOBO ROSAS,ROSANA ROSAS,F,25/04/1988,Válido,22
22105,110,Suplente,ZACARIAS LEAO PEREIRA,ZACARIAS LEAO,M,26/04/1970,Válido,22
22100,35,Suplente,CLAUDIO MARZO SOARES VIEIRA,CLAUDIO MARZO,M,10/07/1975,Válido,22
22800,2284,Suplente,JOSE ASSIS JUNIOR REGO CAVALCANTE,JUNIOR CAVALCANTE,M,30/05/1977,Válido,22
22220,26,Suplente,MARISA APARECIDA AMORIM DE SOUZA,MARISA AMORIM,F,23/05/1970,Válido,22
22777,51,Suplente,RAIMUNDO CESAR DE LIMA,CESAR LIMA ,M,18/10/1966,Válido,22
22115,183,Suplente,ANTONIO CARLOS BARBOSA PEREIRA,BARBOSA BARBOSINHA,M,21/09/1960,Válido,22
22333,366,Suplente,CARLOS HENRIQUE CARVALHO LIMA,CARLOS FEDERADO,M,17/05/1969,Válido,22
22111,135,Suplente,DNYPHER JACQUELINE DA SILVA GONÇALVES,DHENNY MEL ,F,19/03/1987,Válido,22
22123,2724,Eleito,MILITINO FEDER JUNIOR,DR JUNIOR QUEIROZ,M,15/01/1980,Válido,22
22221,38,Suplente,ROSINALDO LUIZ DE ABREU MACHADO,R. MACHADO,M,28/08/1950,Válido,22
22555,1697,Suplente,SEBASTIAO GERALDO FERREIRA,TIÃOZINHO,M,13/01/1968,Válido,22
55111,423,Suplente,SIDNEY DE OLIVEIRA RODRIGUES,SIDNEY OLIVEIRA,M,24/12/1993,Válido,55
55999,359,Suplente,CRISTOVÃO CEZAR RODRIGUES SOARES,CRIS CEZAR,M,06/03/1970,Válido,55
55100,677,Suplente,LUCIANO LEAL DA COSTA LIMA,LUCIANO LEAL,M,08/02/1975,Válido,55
55199,817,Suplente,MARCELO SILVA DOS SANTOS,MARCELO DA DEFESA CIVIL,M,11/08/1972,Válido,55
55010,39,Suplente,LORIVÂNIA CAMPOS GÓES,VÂNIA GÓES,F,09/05/1979,Válido,55
55030,128,Suplente,JOZUÉ SOUSA ABREU DOMINGUEZ,JOZUÉ ABREU,M,06/12/1985,Válido,55
55122,300,Suplente,AYEL WELLINGTON MUNIZ DE OLIVEIRA,AYEL MUNIZ,M,06/07/1996,Válido,55
55777,72,Suplente,NATÃ SOUZA SILVA,NATÃ SOUZA,M,23/12/1995,Válido,55
55125,53,Suplente,IDEMAR SANTANA DE MEDEIROS,DEMA MEDEIROS,F,24/09/1965,Válido,55
55007,197,Suplente,ANTÔNIO CARLOS VIEIRA DO NASCIMENTO,TONHÃO PATROLEIRO,M,08/01/1978,Válido,55
55300,100,Suplente,JOYCE RAMALHO PIRES KONAGESKI,PROFESSORA JOYCE,F,31/03/1982,Válido,55
55000,260,Suplente,ARNALDO LOURENÇO,ARNALDO BUIU,M,17/02/1959,Válido,55
55222,720,Suplente,IURE MIQUILES PEDROZA,IURE PEDROZA,M,31/03/1986,Válido,55
55234,108,Suplente,ALTAMIRA PAIVA CAVALCANTE,PROFESSORA ALTAMIRA,F,29/12/1972,Válido,55
55888,883,Suplente,CARLOS MOISES DE OLIVEIRA,PROFESSOR MOISES,M,17/05/1965,Válido,55
55444,383,Suplente,BRUNO COELHO ALVES,BRUNO PETROLINO,M,18/09/1983,Válido,55
55800,462,Suplente,HIRAUDES PEREIRA ARAUJO,HIRAUDES DO AÇOUGUE,M,07/10/1972,Válido,55
55055,29,Suplente,BRUNA VALERIA MORAIS SILVA,BRUNA MORAIS,F,05/09/2000,Válido,55
55333,89,Suplente,MANOEL ALMEIDA DE AZEVEDO,MANOEL PAQUINHA,M,29/03/1971,Válido,55
55180,661,Suplente,ADELSON FRANCISCO DA SILVA,ADELSON COBRADOR,M,15/10/1971,Válido,55
55365,177,Suplente,JACIM ANTONINO COSTA,JACIM ANTONINO,M,12/02/1992,Válido,55
55123,93,Suplente,JULSIMARA DA SILVA OLIVEIRA,JULSIMARA OLIVEIRA,F,29/09/1965,Válido,55
55200,1185,Suplente,ROBERTO DILAMITE SOUSA,ENFERMEIRO ROBERTO DILAMITE,M,05/12/1977,Válido,55
55223,106,Suplente,ROSA DA CONCEIÇÃO SOUSA,ROSA DO PLANALTO,F,02/02/1970,Válido,55
55190,405,Suplente,FRANCISCO DE ASSIS DO CARMO DOS ANJOS,CABO ANJOS,M,02/05/1966,Válido,55
55456,285,Suplente,FÁBIO BOTELHO CAMELLO,FABINHO CAMELLO,M,28/03/1995,Válido,55
55345,9,Suplente,EDILÉIA BEZERRA DA SILVA,EDILÉIA BEZERRA,F,29/01/1991,Válido,55
55789,273,Suplente,ELIAS CORREA BARROS,ELIAS BARROS,M,08/05/1966,Válido,55
55555,1767,Eleito,NAIDIO RAI GONÇALVES FERREIRA WAGNER,RAI FERREIRA,M,14/08/1992,Válido,55
55039,0,Suplente,CICERA ROZIMEIRE OLIVEIRA DE CARVALHO,ROZIMEIRE CARVALHO,F,26/06/1981,Válido,55
90120,31,Suplente,ROSINEIDE MEDEIROS DE OLIVEIRA FRANCOLINO,PROFESSORA ROSE,F,11/03/1970,Válido,90
90222,465,Suplente,FRANCISCO JOSE FERNANDES ARRUDA,ARRUDA FALANDO,M,17/04/1971,Válido,90
90777,383,Suplente,ANDREIA PAULA CORDEIRO,ANDREIA CORDEIRO,F,06/12/1981,Válido,90
90456,440,Suplente,EDELMIRO PINTO DA SILVA,MIRO PVH,M,19/03/1967,Válido,90
90100,2191,Eleito,EDEVALDO MARCOLINO NEVES,EDEVALDO NEVES,M,17/08/1986,Válido,90
90123,211,Suplente,CARLOS ALBERTO FERREIRA DA SILVA,PROF CARLOS ALBERTO,M,20/11/1962,Válido,90
90111,535,Suplente,MARCELO ANDRE AZEVEDO VERAS BARROZO,MARCELO BARROZO,M,27/06/1987,Válido,90
