numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
12555,244,Suplente,LUCIANA SILVA DOS SANTOS,LUCIANA DO POVÃO,F,21/01/1977,Válido,12
12324,55,Suplente,FRANCISCA DA SILVA PEREIRA,ANDRÉA DO AÇAI,F,03/05/1978,Válido,12
12333,444,Suplente,EUDES FELIX BARBOSA,EUDES FELIX,M,14/08/1977,Válido,12
12221,234,Suplente,EDUARDO VELOSO CORREA DE OLIVEIRA,EDUARDO VELOSO,M,27/04/1970,Válido,12
12121,47,Suplente,JOSÉ ROMELITON DE SIQUEIRA CAVALCANTE,ROMELITON CAVALCANTE,M,24/05/1985,Válido,12
12612,27,Suplente,RISOLENE VIEIRA MAIA DE ARAÚJO,RISOLENE VIEIRA,F,27/01/1967,Válido,12
12191,51,Suplente,VALDENIZIA SOARES DOS SANTOS,NIZIA,F,19/12/1973,Válido,12
12900,4,Suplente,CHRYSLAINE JANAINA COSTA DOS SANTOS,LANE COSTA,F,19/11/1988,Válido,12
12222,728,Suplente,ALEXANDRE ITALO SILVA LEITE DE ANDRADE,ALEXANDRE ÍTALO,M,19/03/1986,Válido,12
22777,95,Suplente,ROSENILDO FREIRE DE MACEDO,NILDO DE TITA,M,08/12/1968,Válido,22
22007,40,Suplente,EDMILSON DE SÁ CORREIA,SARGENTO EDMILSON,M,03/03/1969,Válido,22
22022,253,Suplente,LUIZ CARLOS DE CARVALHO,LUIZ DA ÓTICA,M,09/05/1979,Válido,22
22444,84,Suplente,TEREZA CRISTINA DA SILVA,TEREZA CRISTINA,F,30/09/1960,Válido,22
22999,186,Suplente,ERIVALDO BARRETO COUTINHO,ERIVALDO BARRETO,M,02/10/1980,Válido,22
22333,49,Suplente,MANOEL MESSIAS FERREIRA DOS SANTOS,PALHAÇO PICOLÉ,M,04/05/1969,Válido,22
22555,27,Suplente,ANA CLAUDIA FIRMINO DE ARAÚJO,ANA CLAUDIA,F,26/09/1968,Válido,22
22222,4285,Eleito,DURVAL FERREIRA DA SILVA FILHO,DURVAL FERREIRA,M,02/07/1951,Válido,22
22322,82,Suplente,MARCO AURELIO HENRIQUE LEITE,MARCO LEITE,M,29/10/1972,Válido,22
22567,83,Suplente,MARIA MADALENA DE LIMA,MADALENA CABELEIREIRA,F,03/09/1964,Válido,22
22345,235,Suplente,MARTIM LAURINDO DA SILVA,MARTIM LAURINDO,M,21/09/1944,Válido,22
22123,4081,Suplente,MARCOS VINICIUS SALES NOBREGA,MARCOS VINÍCIUS,M,13/06/1960,Válido,22
22233,541,Suplente,EUNICE NERI DA SILVA,MORENA,F,19/01/1959,Válido,22
22013,110,Suplente,MARIA DE LOURDES VITOR DOS SANTOS,LOURDINHA,F,25/02/1961,Válido,22
22077,53,Suplente,ADEILDE TRIGUEIRO DE ARAÚJO,ADEILDE TRIGUEIRO,F,16/04/1964,Válido,22
22665,113,Suplente,RAIMUNDO BATISTA MOREIRA,FERRAZ,M,21/04/1951,Válido,22
22522,61,Suplente,ANTONIO DE ARAÚJO SANTOS,ARAÚJO PIPOQUEIRO,M,30/03/1964,Válido,22
22143,138,Suplente,PAULO SERGIO DA SILVA SANTOS,IRMÃO PAULO,M,11/11/1972,Válido,22
22300,110,Suplente,SEVERINO FERREIRA DE LIMA,RAMOS CREMOSIN,M,09/02/1980,Válido,22
22369,267,Suplente,ANTONIO FERNANDO DA SILVA LUNA,IRMÃO DA TAPIOCA,M,16/10/1964,Válido,22
22422,342,Suplente,ANDERSON DANILLO FERNANDES BRAGA,ALEMÃO DO PEIXE,M,02/10/1989,Válido,22
22888,13,Suplente,FRANCISCA EDVANIA DA SILVA MORENO,ÍNDIA,F,08/10/1982,Válido,22
22122,255,Suplente,ELZIMAR LOPES DO NASCIMENTO,ELZIMAR LOPES,F,19/10/1973,Válido,22
65155,68,Não eleito,ANGELA MARIA TARGINO SILVA,ANGELA TARGINO,F,17/09/1955,Válido,65
65123,454,Não eleito,MARCOS JOSÉ DOS SANTOS,MARCOS SANTOS,M,27/06/1950,Válido,65
65666,240,Não eleito,WATTEAU FERREIRA RODRIGUES,WATTEAU RODRIGUES,M,14/06/1962,Válido,65
65265,33,Não eleito,HERONILDO AQUINO DE MELO,HERONILDO DE GRAMAME,M,03/10/1965,Válido,65
65301,31,Não eleito,SEVERINO DO RAMO MARCELINO CHAGAS,MARCELINO,M,29/12/1961,Válido,65
65465,78,Não eleito,SEVERINO NICACIO DA SILVA NETO,NICACIO CAVALCANTI,M,18/06/1981,Válido,65
65567,13,Não eleito,LUCIANO MENDONÇA CAVALCANTI,LUCIANO MENDONÇA,M,27/07/1978,Válido,65
65121,32,Não eleito,JOAO FRANCISCO DA SILVA,JOAO DO H,M,21/08/1959,Válido,65
65000,67,Não eleito,ERNANI BANDEIRA CEZAR,ERNANI CESAR,M,12/04/1973,Válido,65
65444,89,Não eleito,MANOEL LOPES BRASILEIRO NETO,PROF BRASILEIRO,M,25/10/1960,Válido,65
65852,16,Não eleito,ANA CÁSSIA DE FREITAS FAGUNDES,ANA CASSIA,F,17/11/1982,Válido,65
65223,5,Não eleito,IARA SOARES MONTEIRO,IARA MONTEIRO,F,15/06/1979,Válido,65
65323,59,Não eleito,FRANCISCO DE ASSIS SILVA,CIDO DO VALENTINA,M,27/09/1958,Válido,65
65333,173,Não eleito,ROBERTO GOMES DO NASCIMENTO,ROBERTO GOMES,M,08/01/1969,Válido,65
65777,132,Não eleito,SAMUEL MARTINS DA SILVA,SAMUEL MARTINS,M,13/11/1968,Válido,65
65104,95,Não eleito,ALDENIS SILVA NASCIMENTO,ALDENYS SHOW,M,09/02/1968,Válido,65
65456,1169,Não eleito,GREGORIA BENARIO LINS E SILVA,GREGORIA BENÁRIO,F,13/02/1980,Válido,65
65888,118,Não eleito,FRANCISCO DE ASSIS PEREIRA,CHICO DO SINTRAM,M,02/10/1960,Válido,65
65283,42,Não eleito,JOSENILDO DE ARAÚJO SILVA,NILDO ARAÚJO,M,28/03/1975,Válido,65
65100,44,Não eleito,MARIA DAS GRAÇAS DA SILVA SANTOS,GRAÇA MARIA,F,16/10/1958,Válido,65
65663,72,Não eleito,JOSINATO GOMES PROCÓPIO,JOSINATO GOMES,M,19/08/1962,Válido,65
65116,37,Não eleito,MILTON FREIRE DE LIMA,MILTON BITOLA,M,06/03/1953,Válido,65
65122,15,Não eleito,MARLENE DIAS MATOS,MARLENE BAIANA,F,31/01/1978,Válido,65
65500,97,Não eleito,ROSIANE BARBOZA DA CRUZ,ROSIANE CRUZ,F,18/11/1976,Válido,65
65656,9,Não eleito,PAULO HENRIQUE SCABELLO GIMENES,PAULO GIMENES,M,20/01/1970,Válido,65
65069,91,Não eleito,RISONEIDE DE LIMA ROCHA,PROFESSORA RISO,F,28/10/1978,Válido,65
65111,97,Não eleito,WILSON LAURINDO DA SILVA,WILSON LAURINDO,M,23/08/1984,Válido,65
65065,27,Não eleito,RIWALMYRA MARINHO RIBEIRO,MYRA MARINHO,F,24/12/1981,Válido,65
65222,19,Não eleito,HOZANA MARIA AVELINO DE OLIVEIRA,HOZANA MARIA,F,26/04/1989,Válido,65
65999,45,Não eleito,JOSÉ ALBERTO CORREIA DE LIRA,JOSE ALBERTO,M,19/03/1970,Válido,65
65678,71,Não eleito,SILVANA MORAES DE SOUZA,PR SILVANA,F,07/12/1971,Válido,65
65555,281,Não eleito,LINDOVAL FERREIRA DA SILVA,LINDOVAL PASTOR DA SOPA,M,23/04/1964,Válido,65
65789,36,Não eleito,AILTON PASSOS COSTA,PEBINHA,M,21/03/1971,Válido,65
65113,41,Não eleito,MARCOS ANTONIO DE FIGUEIREDO CARVALHO,MARCOS FIGUEIREDO,M,04/09/1955,Válido,65
65165,117,Não eleito,RÔMULO DE VASCONCELOS PEREIRA,RÔMULO VASCONCELOS,M,02/06/1971,Válido,65
65197,38,Não eleito,JOÃO ANTÔNIO TEIXEIRA DE MOURA,JOÃO DA INTEGRAÇÃO,M,07/06/1974,Válido,65
50555,26,Não eleito,EULINA MARREIRA DA SILVA,EULINA,F,02/08/1967,Válido,50
50255,37,Não eleito,MARCONI DE ALMEIDA SILVA,MARCONI TRIPPÉ,M,22/02/1974,Válido,50
50420,52,Não eleito,GABRIEL VINICÍUS CORREIA DE BRITO BEZERRA DE MENEZES,GAVI MENEZES,M,06/01/1999,Válido,50
50999,35,Não eleito,EDSON PORTO DE MELO,CAÇA PAVA,M,19/08/1969,Válido,50
50155,73,Não eleito,IZABEL ALVES DA SILVA MACÊDO,IZABEL ALVES,F,15/02/1985,Válido,50
50000,383,Não eleito,ELVIRA EVA SILVA,VAQUINHA ELVIRA,F,16/05/1978,Válido,50
50076,68,Não eleito,ANDERSON LOPES DE OLIVEIRA SANTOS,PROFESSOR ANDERSON LOPES,M,02/01/1976,Válido,50
50133,40,Não eleito,JÚLIO CÉSAR FERREIRA DA SILVA,JÚLIO,M,03/03/1973,Válido,50
50777,37,Não eleito,ALLANA RAQUEL BERNARDINO DA CUNHA,ALLANA,F,24/03/1978,Válido,50
50050,1466,Não eleito,JONAS EPIFÂNIO DOS SANTOS NETO,ESCURINHO,M,21/05/1962,Válido,50
50200,13,Não eleito,MARIO TERTULIANO GUEDES CHIANCA,TERTULIANO,M,07/03/1968,Válido,50
50888,99,Não eleito,VLADIMIR RICARDO ALVES DANTAS,VLADIMIR DANTAS,M,10/04/1953,Válido,50
50222,84,Não eleito,GILVAN DUTRA DO NASCIMENTO,GILVAN DUTRA,M,03/09/1965,Válido,50
50123,347,Não eleito,CÍCERO EZEQUIEL FILHO,SEU CIÇO BOLADO,M,18/05/1958,Válido,50
50111,2287,Não eleito,FRANCISCO JOSÉ GARCIA FIGUEIREDO,PROFESSOR FRANCISCO,M,01/03/1965,Válido,50
50208,73,Não eleito,JEAN PIERRE DE REZENDE,JEAN BIZU,M,15/01/1978,Válido,50
50100,58,Não eleito,ADRIANA ROCHA DA COSTA,ADRIANA ROCHA,F,27/09/1973,Válido,50
50150,137,Não eleito,ORLANDO BARROS,ORLANDO COROA BOY,M,22/12/1957,Válido,50
50502,48,Não eleito,FÁBIO BEZERRA,PASTOR FÁBIO BEZERRA,M,31/07/1972,Válido,50
50333,58,Não eleito,ALDINES DIONIZIO TEIXEIRA,GALEGA DO ALTERNATIVO,F,16/05/1971,Válido,50
50044,461,Não eleito,ADJANY SIMPLICIO DE CASTRO,ADJANY SIMPLICIO,F,16/09/1977,Válido,50
50500,1353,Não eleito,TARCIO HOLANDA TEIXEIRA,TÁRCIO TEIXEIRA,M,31/10/1977,Válido,50
50355,53,Não eleito,FERNANDO MIRANDA COSTA,FERNANDO MIRANDA,M,13/03/1973,Válido,50
20888,135,Não eleito,MELQUIZEDEQUE TAHAN LOPES DE SOUZA BARROS,MELQUIZEDEQUE ISRAEL,M,18/04/1990,Válido,20
20120,74,Não eleito,MARCIA DIONE LEITE FÉLIX,MARCIA LEITE,F,05/01/1967,Válido,20
20333,121,Não eleito,AFRA DE PAIVA E SILVA SOARES,AFRA SOARES,F,21/03/1952,Válido,20
20020,144,Não eleito,JOSÉ WILKERSON SILVA BASTOS,WILKERSON BASTOS,M,21/04/1993,Válido,20
20123,106,Não eleito,ADAILTON IZIDRO SANTOS DA SILVA,ADAILTON IRMÃO DOS PNEUS,M,15/12/1972,Válido,20
20234,185,Não eleito,LUIZ DE OLIVEIRA SANTIAGO,LUIZINHO DO POVO,M,08/07/1976,Válido,20
20777,163,Não eleito,DIEGO PEREIRA NUNES,DIEGO PEREIRINHA,M,13/05/1987,Válido,20
20233,54,Não eleito,DANIEL PRÍNCIPE VIANA FERREIRA,DANIEL FERREIRA,M,16/01/1991,Válido,20
20000,437,Não eleito,HOVERDIANO CÉSAR PEREIRA CAETANO,CESAR CAETANO,M,30/10/1978,Válido,20
17556,260,Suplente,WELINTON CABRAL FILHO,WELINTON CABRAL DA SEGURANCA,M,17/07/1981,Válido,17
17888,479,Suplente,SERGIO DA SILVA ARAUJO,IRMÃO SERGIO,M,03/04/1975,Válido,17
17282,118,Suplente,SHEILA DA SILVA,SHEILA,F,08/05/1967,Válido,17
17007,108,Suplente,JEFFERSON KLEITON DOS SANTOS GOMES,ZEZO DE BATISTA,M,18/04/1986,Válido,17
17672,271,Suplente,ANDRÉ NASCIMENTO DE LIMA,ANDRÉ LIMA,M,18/06/1979,Válido,17
17100,326,Suplente,ANTONIO GALDINO DA SILVA NETO,DIRETOR SILVA NETO,M,17/06/1967,Válido,17
17444,122,Suplente,JOSE CARLOS DE SOUZA,JOSÉ CARLOS,M,31/05/1962,Válido,17
17999,297,Suplente,AGNALDO LOPES DA SILVA,PROF AGNALDO LOPES,M,09/08/1966,Válido,17
17617,67,Suplente,VALMIR SILVA DE JESUS,VALMIR JESUS,M,23/07/1983,Válido,17
17111,100,Suplente,NEILDE SILVA PEREIRA,IDI CABELELEIRA,F,15/05/1968,Válido,17
17192,56,Suplente,FERNANDO DIAS DE MELO,CAPITÃO FERNANDO,M,21/02/1967,Válido,17
17001,147,Suplente,CLOTILDE DE MENESES DANTAS,DRA CLOTILDE,F,22/11/1954,Válido,17
17014,123,Suplente,FRANCINALDO DE ANDRADE SILVA,FRANCINALDO BICO,M,02/06/1968,Válido,17
17777,2467,Suplente,REBECA SODRÉ DE MELO DA FONSECA FIGUEIREDO,DRA REBECA SODRÉ,F,27/09/1986,Válido,17
17333,259,Não eleito,LINDEMBERG CORDEIRO DOS SANTOS,PROFESSOR BERG,M,10/01/1971,Anulado sub judice,17
17517,43,Suplente,LIDIANE ALVES DE SOUZA SANTOS,CANTORA LIDIANE ALVES,F,19/07/1983,Válido,17
17222,246,Suplente,EDUARDO ABATH DA SILVA LUNA,PROFESSOR EDUARDO ABATH,M,14/10/1986,Válido,17
17568,217,Suplente,RICARDO CALIXTO DOS SANTOS,AMARAL BARBEIRO,M,03/11/1985,Válido,17
17011,3,Suplente,MARIA ALINE DE GOUVEIA BRANDÃO,ALINE DO MUXIMA,F,16/09/1970,Válido,17
17788,64,Suplente,FABIO MARTINS DE OLIVEIRA,FÁBIO PITBULL,M,28/03/1977,Válido,17
17153,60,Suplente,DIOGENES AUGUSTO SOARES BENTO,GUARDA BENTO,M,03/05/1991,Válido,17
17075,32,Suplente,MANOEL EDUARDO NUNES BARBOSA,MANOEL DA BANANA,M,07/01/1954,Válido,17
17485,42,Suplente,LUIS EDUARDO DE PAIVA,DUDU PAIVA,M,21/01/1986,Válido,17
17017,677,Suplente,RAQUEL AMARAL DE SANTANA BEZERRA,RAQUEL SANTANA,F,25/08/1965,Válido,17
17123,4152,Eleito,MARMUTHE DE SOUZA CAVALCANTI,MARMUTHE CAVALCANTI,M,25/10/1975,Válido,17
17000,747,Suplente,EURES PESSOA E SILVA,CAPITÃO MARADONA,M,04/10/1969,Válido,17
17789,76,Suplente,JOSE MARIA ALVES DA SILVA,ALVES DA FLAMENGUEIRA,M,31/08/1965,Válido,17
17193,340,Suplente,ROBERTO PINHEIRO RODRIGUES,ROBERTO PINHEIRO,M,15/06/1974,Válido,17
17227,59,Suplente,OSEAS AZEVEDO GARCEZ FILHO,GARCEZ,M,09/05/1960,Válido,17
17555,158,Suplente,TAMARA DE HOLANDA PESSOA,TAMARA PESSOA,F,15/05/1980,Válido,17
17177,470,Suplente,MARCONE MARTINS DE ARAUJO,PALHACO BABA BABY,M,16/09/1974,Válido,17
17640,266,Suplente,SIMEYA RAQUEL DE LIMA GOMES,PROFESSORA RAQUEL,F,30/03/1990,Válido,17
17234,75,Suplente,FRANCISCO MARTINS DE ARAUJO,PROFESSOR MARTINS,M,25/04/1963,Válido,17
17040,104,Suplente,MIRIAN RODRIGUES DA SILVA,MIRIAN RODRIGUES,F,25/10/1968,Válido,17
17881,31,Suplente,WELBO PEREIRA WANDERLEY,HEBINHO,M,03/06/1966,Válido,17
17500,291,Suplente,EDNILSON DA SILVA,PR EDNILSON SILVA,M,15/02/1960,Válido,17
17252,236,Suplente,LEANDRA DIAS SANTOS,LEANDRA DIARIO D UMA VENCEDORA,F,05/12/1984,Válido,17
17613,25,Suplente,VANUZA TRIGUEIRO CAVALCANTE,VANUZA TRIGUEIRO,F,22/01/1970,Válido,17
17321,197,Suplente,PAULO FLORIANO RODRIGUES JUNIOR,JUNIOR MOTOS,M,28/08/1981,Válido,17
17707,55,Suplente,AMANDA ALINE WASSERMANN,AMANDA WASSERMANN,F,11/11/1993,Válido,17
90227,214,Suplente,COSME DE VASCONCELOS MEDEIROS,COSME VASCONCELOS,M,05/10/1968,Válido,90
90000,654,Suplente,CRISTIANO DE ALMEIDA SOARES,CRISTIANO ALMEIDA,M,22/02/1987,Válido,90
90245,13,Suplente,MARIA DA PENHA SOARES,MARCIA DA PENHA,F,22/07/1965,Válido,90
90852,16,Suplente,ARIANE KETHELLY PEREIRA DA SILVA,ARIANE KETHELLY,F,15/08/1995,Válido,90
90002,2125,Suplente,SEVERINO INÁCIO DA SILVA MACENA,BRANCO GÁS,M,30/05/1970,Válido,90
90020,245,Suplente,IVONALDO ALVES DE FRANÇA,OURO,M,05/04/1975,Válido,90
90222,40,Suplente,IVANILDA VIEIRA DE SOUSA,NILDA VIEIRA,F,23/09/1962,Válido,90
90100,97,Suplente,EUDES PAES DE ALBUQUERQUE,SUBTENENTE EUDES SHALON,M,11/04/1971,Válido,90
90190,569,Suplente,LEUCIO LAERTE BARBOSA FILHO,LEUCINHO,M,02/03/1974,Válido,90
90909,49,Suplente,ANTONIO MARCOS DA SILVA PEREIRA,MARCOS DA MÍDIA,M,03/01/1977,Válido,90
90512,240,Suplente,ANDRÉ FABRICIO DOS SANTOS,ANDRÉ BROCADOR,M,07/06/1990,Válido,90
90456,364,Suplente,RUBENS MARCOLINO DA SILVA FILHO,RUBENS JÚNIOR O BONITÃO DA TV,M,30/07/1972,Válido,90
90147,114,Suplente,REJANE MARINHO GUEDES CAVALCANTE,REJANE MARINHO,F,24/09/1950,Válido,90
90192,62,Suplente,ALÂNIA MARIA DA SILVA,ALÂNIA DA SAÚDE,F,07/02/1963,Válido,90
90130,7,Suplente,SARAH CRISTINA DE FIGUEIREDO,SARAH DA TV,F,08/05/1972,Válido,90
90789,75,Suplente,JOHN FERREIRA DA SILVA,JOHN CEM POR CENTO,M,25/09/1985,Válido,90
90333,1026,Suplente,CÁSSIO LOURENÇO DE OLIVEIRA,CASSINHO DA CEASA,M,04/04/1979,Válido,90
90123,4389,Eleito,CARLOS GUSTAVO GOMES DE OLIVEIRA,GUGA,M,26/04/1980,Válido,90
90388,1618,Suplente,ANTÔNIO FERNANDO DOS SANTOS,FERNANDO GÁS,M,08/06/1979,Válido,90
90888,66,Suplente,MARIA JOSÉ SANTOS LIMA,ZEZÉ DO POVÃO,F,17/10/1965,Válido,90
90217,34,Suplente,JANDAIR ANTONIA MACARIO SILVESTRE,DAYA DEFENSORA DOS MOTOBOYS,F,22/10/1961,Válido,90
90134,170,Suplente,CLEÂNIA DA SILVA JOAQUIM,CLEÂNIA JOAQUIM,F,19/07/1982,Válido,90
90111,185,Suplente,RAIMUNDA SANTOS DE MACEDO NOBREGA,RAIMUNDA S NOBREGA,F,10/08/1966,Válido,90
90800,68,Suplente,GIVALDO CESAR SOBREIRA GOMES,TITELA,M,28/05/1971,Válido,90
90122,726,Suplente,LUIZ DOS SANTOS POSSIDONIO,POSSIDONIO,M,22/01/1953,Válido,90
90120,183,Suplente,VALMIR DA SILVA,PASTOR VALMIR,M,10/11/1992,Válido,90
90131,85,Suplente,MÁRCIO RICARDO OLIVEIRA DE LIMA,PEIXE REBOQUE,M,29/03/1979,Válido,90
90444,80,Suplente,SEVERINO CARNEIRO DE MESQUITA NETO,NETINHO MESQUITA,M,16/12/1962,Válido,90
90777,2706,Suplente,NIEDSON DOS SANTOS MIGUEL,NENEM DE SEU MANO,M,06/07/1986,Válido,90
90224,972,Suplente,CARLOS ANTÔNIO DE BARROS,CARLÃO DO CRISTO,M,28/03/1964,Válido,90
90999,142,Suplente,ARIVANIA LIMA DOS SANTOS,ARIVANIA LIMA,F,11/06/1970,Válido,90
90555,22,Suplente,ANDRÉ TAVARES PESSOA DE LIMA,WANDRÉ COM W FORTE,M,24/02/1972,Válido,90
23078,63,Suplente,PEDRO SERAFIM DA COSTA,PEDRO DA CABEÇA DE GALO,M,08/07/1966,Válido,23
23100,470,Suplente,PEDRO MARCOS DOS SANTOS CHAVES,PEDRO CHAVES,M,08/05/1990,Válido,23
23345,85,Suplente,MARIA DE FÁTIMA MENDONÇA,FÁTIMA MENDONÇA,F,19/11/1958,Válido,23
23999,2222,Suplente,CRISTIANA MARIA AROUCHA LIMA FURTADO,CRIS FURTADO,F,03/11/1968,Válido,23
23900,8,Suplente,ALINE RODRIGUES DA ROSA,ALINE RODRIGUES,F,27/01/1986,Válido,23
23130,41,Suplente,HERCÍLIO ROCHA DA SILVA,HERCÍLIO,M,14/04/1958,Válido,23
23777,273,Suplente,ROMILDO EVANGELISTA,PEU,M,03/02/1981,Válido,23
