numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
23777,186,Suplente,EVALDO ALMEIDA ROSA,COBRADOR PREGADOR,M,12/08/1972,Válido,23
23116,22,Suplente,CELICE RODRIGUES DA SILVA,CECI SILVA,F,29/08/1999,Válido,23
23003,383,Suplente,MARCOS NAZARENO MAIA SEABRA,MARCOS BELEZA,M,18/11/1969,Válido,23
23818,83,Suplente,EDINALDO ANTONIO ALVES RAMOS,NALDO LAVA JATO,M,29/10/1972,Válido,23
23580,612,Suplente,MARIA GRACIETE GOMES,BETH GOMES,F,02/08/1961,Válido,23
23500,530,Suplente,SILVIO CEZAR MAUÉS BATISTA,DELEGADO SILVIO MAUÉS,M,19/12/1967,Válido,23
23783,134,Suplente,FABIO LUIZ COSTA PIMENTA,FABIO PIMENTA,M,08/11/1988,Válido,23
23436,96,Suplente,CLAUDIA SIMONE MOY NUMAZAWA,CLAUDIA MOY NUMAZAWA,F,04/01/1974,Válido,23
23253,79,Suplente,JOSE RICARDO ANDRADE DA SILVA,RICARDO SILVA,M,11/11/1975,Válido,23
23999,228,Suplente,JANE MONTEIRO NEVES,JANE NEVES,F,17/12/1952,Válido,23
23456,216,Suplente,DIEGO RIBEIRO SILVA,SAN DIEGO,M,28/03/1987,Válido,23
23303,613,Suplente,JOSÉ LEVY DE LIMA CARDOSO,LEVY CARDOSO,M,17/01/1966,Válido,23
23100,1356,Suplente,OTAVIO LUIS WANDERLEY LIMA,OTAVIO PIPAS,M,01/02/1983,Válido,23
23623,539,Suplente,ISRAEL NAZARENO ATHAYDE DO AMARAL,ISRAEL ATHAYDE,M,10/11/1980,Válido,23
23433,87,Suplente,MANOEL ARAUJO DOS SANTOS,MANOEL CARECA,M,26/05/1963,Válido,23
23333,1076,Suplente,MARGARIDA COSTA PARENTE,MEG PARENTE,F,26/01/1980,Válido,23
23192,1099,Suplente,HELTON NAZARENO DA SILVA LAGOIA,HELTON LAGOIA,M,28/03/1976,Válido,23
23234,922,Suplente,MIGUEL ANGELO CAVALCANTE VIEIRA,MIGUEL ANGELO,M,29/09/1981,Válido,23
23001,2013,Suplente,VITOR SALES CAMINHA,VITOR SALES,M,07/03/1998,Válido,23
23131,89,Suplente,DJAIR DA MOTA ALVES,DJAIR ALVES,M,13/03/1954,Válido,23
27001,219,Não eleito,EMANOEL ESTEVAM DE SOUZA FERREIRA,EMANOEL FERREIRA,M,25/02/1964,Válido,27
27555,113,Não eleito,RODIVALDO VASCONCELOS BATISTA,WALTINHO BATISTA,M,11/09/1971,Válido,27
27027,48,Não eleito,VENER RIOS,VENER,M,11/10/1963,Válido,27
27013,70,Não eleito,DANIEL SOUZA DE JESUS,DANIEL DO TAPANÃ,M,13/07/1958,Válido,27
27777,25,Não eleito,MARCUS ROGÉRIO MENDES FREITAS,MARQUINHO DA SACRAMENTA,M,28/03/1973,Válido,27
27103,63,Não eleito,GILBERTO NASCIMENTO JESUS,GILBERTO JESUS,M,12/04/1986,Válido,27
27222,295,Não eleito,ADOLFO FARIAS NETO,ADOLFO PINGO,M,21/07/1987,Válido,27
27101,0,Não eleito,PEDRO MORAES MACIEL,PEDRO MACIEL,M,09/05/1966,Válido,27
27017,157,Não eleito,MARIA CRISTINA BARROS ROLLO,CRISTINA DA MORENINHA,F,15/08/1973,Válido,27
27999,997,Não eleito,DENILSON GOMES MIRANDA,DECO MIRANDA,M,26/11/1972,Válido,27
27070,130,Não eleito,SORAIA FADELL DA SILVA,SORAIA FADELL,F,08/10/1974,Válido,27
27010,147,Não eleito,EDILSON DE OLIVEIRA EVANGELISTA,EDILSON EVANGELISTA,M,22/09/1972,Válido,27
27102,106,Não eleito,ALESSANDRA HELETHEIA ASSUNÇÃO DE SOUZA VIANA,ALESSANDRA VIANA,F,04/05/1977,Válido,27
27741,13,Não eleito,HALANNA THAYSE PEREIRA DA SILVA,HALANNA,F,07/12/1993,Válido,27
27100,6,Não eleito,ROSIANI DA SILVA SANTOS,LEDA ROSI,F,14/03/1981,Válido,27
27227,571,Não eleito,NILZOMAR CARDOSO SALIM,SALIM,M,23/06/1962,Válido,27
27123,254,Não eleito,OLAVO CRAVEIRO PANTOJA,OLAVO PANTOJA,M,12/03/1974,Válido,27
27007,292,Não eleito,LÍGIA LUZ BARBOSA,LIGIA BARRO DURO,F,23/01/1969,Válido,27
27105,0,Não eleito,CARLOS HENRIQUE CAMPOS LOUZEIRO,CARLOS HENRIQUE,M,15/09/1987,Válido,27
27135,41,Não eleito,MARIA DE NAZARÉ DO SOCORRO GONÇALVES,SOCORRO GONÇALVES,F,15/09/1973,Válido,27
27104,31,Não eleito,CARLOS ANDREY MONTEIRO SILVA,CARLOS ANDREY,M,03/04/1991,Válido,27
27038,519,Não eleito,LUÍS FERNANDO VILLA REAL SANTOS,FERNANDO VILLA REAL,M,15/10/1982,Válido,27
27198,0,Não eleito,VANUZA MACHADO DOS SANTOS,VANUZA SANTOS,F,07/09/1998,Válido,27
27002,113,Não eleito,LADILSON ALEXANDRE LACOSTE GOUVEIA,LADILSON ALEXANDRE,M,11/02/1981,Válido,27
27111,2,Não eleito,VALÉRIO ADELINO BATISTA IMBIRIBA,VALÉRIO IMBIRIBA,M,09/02/1975,Válido,27
27006,5,Não eleito,RAFAEL WEND DE SENA CASTRO,RAFAEL SENA,M,06/01/1974,Válido,27
27707,577,Não eleito,EDSON ANDRADE SOUZA,EDINHO DO MERCANTIL EDINHO,M,22/10/1973,Válido,27
25600,407,Suplente,MARCELO MONTEIRO DE CAMPOS,MARCELÃO MACHADÃO,M,18/12/1986,Válido,25
25123,5224,Eleito,FABRICIO PEREIRA DA GAMA,FABRICIO GAMA,M,05/11/1973,Válido,25
25655,1099,Suplente,PAULO CEZAR SANTOS DA SILVA,PAULÃO TRIO DA ILHA,M,06/03/1962,Válido,25
25144,351,Suplente,IAN TEIXEIRA TEMBRA,IAN TEMBRA,M,14/12/1992,Válido,25
25001,1968,Suplente,LUIS CARLOS PEREIRA DA SILVA,LUIZINHO,M,25/07/1966,Válido,25
25000,251,Suplente,FRANCISCO ASSUNÇAO DA CUNHA,KINHO DA KISSAN,M,04/10/1964,Válido,25
25018,66,Suplente,WALDIRENE FERREIRA MARTINS,WAL MARTINS,F,12/07/1969,Válido,25
25444,135,Suplente,ROBERTO FONSECA RIBEIRO,ROBERTO RIBEIRO,M,14/11/1989,Válido,25
25250,437,Suplente,MARCIO LOPES DA SILVA,MARCIO LANCHES,M,27/05/1978,Válido,25
25222,219,Suplente,MAURICIO MENDES DE OLIVEIRA,MAURICINHO,M,14/07/1957,Válido,25
25100,362,Suplente,LUIZ ANTONIO HABER DE MENEZES,LUIZ MENEZES,M,15/11/1973,Válido,25
25333,340,Suplente,OSVALDO MARQUES DA SILVA NETTO,NETTO MARQUES,M,30/04/1985,Válido,25
25345,689,Suplente,JOSE NERI FINGER,ALEMÃO,M,03/02/1969,Válido,25
25800,4688,Suplente,ANTÔNIO OLIVEIRA DE LIMA,TORÉ LIMA,M,24/02/1968,Válido,25
25143,347,Suplente,GILBERTO GOMES DA SILVA,GILBERTO GOMES,M,15/02/1961,Válido,25
25775,793,Suplente,EDICIMAR SOURIENSE CORREA,ACARI,M,24/12/1971,Válido,25
25500,916,Suplente,DAYSE DO SOCORRO GOUVEIA LOUREIRO,DAYSE LOUREIRO,F,16/08/1965,Válido,25
25225,82,Suplente,SANDRA SOFIA DOMINGUES,SANDRA DOMINGUES,F,18/09/1953,Válido,25
25678,135,Suplente,DAN CAMPOS PEREIRA,DAN CAMPOS,M,20/05/1970,Válido,25
25555,3834,Suplente,YAN TEIXEIRA MIRANDA NUNEZ,YAN MIRANDA,M,27/01/1990,Válido,25
25200,348,Suplente,MARCOS ALAN LEMES DA CRUZ,MARCÃO LEMOS,M,15/09/1973,Válido,25
25777,257,Suplente,EVERTON PIRES DA CONCEIÇÃO,PROF EVERTON PIRES,M,07/12/1976,Válido,25
25601,19,Suplente,KELLY TORRES DE MENEZES,KELLY TORRES,F,13/07/1981,Válido,25
25101,420,Suplente,ABRAÃO MORAIS DA SILVA,ABRAÃO MORAIS,M,21/09/1962,Válido,25
25223,18,Suplente,VALTER LOPES BOUEZ,VALTER BOUEZ,M,04/01/1967,Válido,25
25251,223,Suplente,EDMILSON NUNES CORREA LIMA NETO,NETO LIMA,M,30/11/1988,Válido,25
25900,229,Suplente,ALANA MOURA SENA,ALANA TECIDOS,F,28/01/1994,Válido,25
25025,329,Suplente,GLORIA MARIA DOS SANTOS ANGELIN,GLORINHA,F,04/05/1969,Válido,25
25888,127,Suplente,RAIMUNDO NONATO MOREIRA DE MOREIRA,RAI MOREIRA,M,23/06/1975,Válido,25
25111,173,Suplente,LUCIANA SOUZA MENDES,LUCIANA MENDES,F,15/06/1978,Válido,25
25417,66,Suplente,MARTINHA LOPES DE OLIVEIRA,MARTINHA LOPES,F,24/02/1971,Válido,25
25007,103,Suplente,EURICO SERGIO ROCHA DE NAZARE,EURICO GRAFICA,M,26/01/1967,Válido,25
25252,82,Suplente,LUCIA DO SOCORRO SANTOS,LUCIA SANTOS,F,29/11/1969,Válido,25
25700,95,Suplente,KELLEN FABRICIA CARDOSO PINHEIRO SOUZA,KELLEN FABRICIA,F,29/06/1984,Válido,25
25771,4,Suplente,ANA CAROLINE DOS SANTOS CORDEIRO,ANA CAROLINE,F,01/12/1992,Válido,25
25565,96,Suplente,DOMINGOS LIMA FURTADO,DOMINGOS,M,04/08/1973,Válido,25
25607,870,Suplente,LUCIANA HELENA ALEXANDRINO BITTANCOURT,LUCIANA PALHETA,F,15/06/1984,Válido,25
25321,597,Suplente,DIRCEU CAVALCANTI RIGONI,DR DIRCEU,M,24/05/1989,Válido,25
11453,249,Suplente,ROBERTO RUBENS CIPRIANO MOREIRA,ROBERTO SACRAMENTA,M,04/11/1967,Válido,11
11777,454,Suplente,MARIA GORETTE FERREIRA PANTOJA,GORETTE PANTOJA,F,26/04/1970,Válido,11
11555,359,Suplente,NÍZIA KARINE GONÇALVES CAMELI,NIZIA CAMELI,F,24/01/1977,Válido,11
11800,654,Suplente,EDSON CARDOSO PINHEIRO,EDSON PINHEIRO,M,28/12/1967,Válido,11
11007,468,Suplente,CARLOS MARCELO VENANCIO COUTINHO,MARCELO MEXICANO,M,10/07/1972,Válido,11
11333,662,Suplente,DAVID WILLIAN COSTA DUTRA,DAVID DUTRA,M,31/07/1985,Válido,11
11666,82,Suplente,ANTONIO JOSE DE AZEVEDO VIEIRA,ANTONIO VIEIRA,M,01/11/1970,Válido,11
11444,147,Suplente,VANESSA SILVA SANTOS,VANESSA SANTOS,F,16/01/1985,Válido,11
11000,556,Suplente,ROBERTO ALEXANDRE SARMANHO MORAES,XANDE SARMANHO,M,06/02/1973,Válido,11
11888,133,Suplente,CLÁUDIA FRANCINETE DA COSTA GUIMARÃES SOUSA,CLÁUDIA GUIMARÃES,F,19/11/1966,Válido,11
11222,221,Suplente,RENATA GONÇALVES MACIEL,RENATA MACIEL,F,18/06/1977,Válido,11
11234,131,Suplente,JOSÉ MARIA TRINDADE PEREIRA,TUDÃO,M,07/10/1950,Válido,11
11136,1428,Suplente,AFONSO PERES,AFONSO PERES,M,01/06/1972,Válido,11
11033,1707,Suplente,JESUS ROGER SALES LOPES DE VASCONCELOS JÚNIOR,JÚNIOR DO GELO,M,25/11/1977,Válido,11
11050,498,Suplente,LUCIVALTER SANTOS DA SILVA,VALTER SANTOS,M,08/06/1984,Válido,11
11100,398,Suplente,LUIZ GABRIEL TEIXEIRA DE PAULO,GABRIEL AGENTE DE SAÚDE,M,17/11/1973,Válido,11
11015,70,Suplente,MARIA DO SOCORRO MARQUES MAIA,SOCORRO MAIA,F,28/12/1961,Válido,11
11999,77,Suplente,ATHILON DAMASCENO RABELO,ATHILON RABELO,M,06/01/1990,Válido,11
11054,51,Suplente,JUAN MARCOS LIMA MELO,JUAN MELO,M,24/12/1989,Válido,11
11003,26,Suplente,THAYS DOS SANTOS COSTA,THAYS COSTA,F,17/08/1992,Válido,11
11339,47,Suplente,RUBILAR DA SILVA CRUZ,RUBILAR,M,15/02/1955,Válido,11
11110,1433,Suplente,PAULO COSTA CAXIADO,PAULO CAXIADO,M,14/11/1956,Válido,11
11120,34,Suplente,RAIMUNDO GOMES PEREIRA,RAIMUNDO AMIGO DO POVÃO,M,04/10/1956,Válido,11
11111,3281,Suplente,VANDICK JOSÉ DE OLIVEIRA LIMA,VANDICK LIMA,M,07/04/1965,Válido,11
11011,3001,Suplente,JOÃO VITOR DOS SANTOS MAGALHÃES,VITOR MAGALHÃES,M,06/09/1993,Válido,11
11208,75,Suplente,CLEITON MARCIO FERREIRA PINHEIRO,CLEITON PINHEIRO RODOVIÁRIO,M,06/02/1984,Válido,11
11192,110,Suplente,REGINA CARLA DE OLIVEIRA SILVA,CARLA OLIVEIRA,F,10/06/1965,Válido,11
11009,62,Suplente,ANA KAROLINI GOMES LACORTE DA SILVA,KAROL LACORTE,F,11/12/1990,Válido,11
11123,3536,Eleito,JOSÉ EMERSON CAMPOS SAMPAIO,EMERSON SAMPAIO,M,20/04/1977,Válido,11
15678,1847,Suplente,ROZELY PAULINA DE OLIVEIRA,DRA BRANCA OLIVEIRA,F,08/06/1981,Válido,15
15555,10851,Eleito,JOSÉ WILSON COSTA ARAÚJO,ZECA PIRÃO,M,23/04/1959,Válido,15
15200,596,Suplente,JOABE DOS SANTOS ALVES,JOAB,M,07/11/1975,Válido,15
15625,199,Suplente,ROGERIO BRITO ROCHA,ALAOR,M,26/08/1982,Válido,15
15133,28,Suplente,REINALDO FREIRE SARMENTO,REINALDO FREIRE,M,16/02/1970,Válido,15
15020,261,Suplente,DENYSON LEONARDO NASCIMENTO LISBOA,LISBOA,M,14/05/1990,Válido,15
15001,76,Suplente,ELSON GUEDES DOS SANTOS,ELSON GUEDES,M,07/08/1978,Válido,15
15051,23,Suplente,ALEX FERREIRA GUEDES,ALEX FERREIRA,M,21/07/1979,Válido,15
15700,460,Suplente,JHONATAN OLIVEIRA DA CONCEIÇÃO,JHONATHAN OLIVEIRA,M,24/09/1992,Válido,15
15455,5070,Suplente,WELLINGTON PROGENIO MAGALHÃES,WELLINGTON MAGALHÃES,M,24/10/1977,Válido,15
15111,206,Suplente,ROBERTA VASCONCELOS DA CUNHA,ROBERTA CUNHA,F,16/07/1992,Válido,15
15633,3337,Suplente,PAULO ALBERTO SANTOS DE QUEIROZ,PAULO QUEIROZ,M,25/01/1954,Válido,15
15400,721,Suplente,EVANDRO GOMES,EVANDRO GOMES,M,18/04/1963,Válido,15
15120,234,Suplente,ARINALDO ALVES DA FONSECA,ARI,M,22/01/1957,Válido,15
15030,50,Suplente,GERALDO ROBSON MARQUES DE SENA,GERALDO SENA,M,26/10/1971,Válido,15
15077,1446,Suplente,DEBORAH MAIA CRESPO,DEBORA CRESPO,F,27/02/1964,Válido,15
15007,1059,Suplente,MANOEL LUIZ DA SILVA RENDEIRO,DIDI DO VER O PESO,M,28/12/1959,Válido,15
15777,2163,Suplente,GECILDO MARINHO DE LIMA JUNIOR,JUNIOR D'CASA,M,20/03/1978,Válido,15
15002,272,Suplente,MARCOS ROBERTO PANTOJA SOUZA,MARQUINHOS BELEM,M,17/09/1975,Válido,15
15450,60,Suplente,EDNO WILSON DE CASTRO ALMEIDA,EDNO ALMEIDA,M,21/02/1952,Válido,15
15963,368,Suplente,JORGE MAURICIO PINHEIRO MORAES,JORGE MORAES,M,01/02/1963,Válido,15
15888,699,Suplente,LUCIANA ELKE DUARTE DE ATAIDE,LUCIANA ATAIDE,F,07/07/1975,Válido,15
15444,1042,Suplente,IRNACLEI DA COSTA PANTOJA,IRNA PANTOJA,F,14/11/1976,Válido,15
15015,546,Suplente,MARILENE DE SOUZA VALENTE,MARILENE VALENTE,F,03/12/1976,Válido,15
15123,2675,Suplente,JOAQUIM ARISTIDES ARAUJO CAMPOS,JOAQUIM CAMPOS,M,02/08/1955,Válido,15
15500,647,Suplente,JORGE ANDERSON CABRAL ASSUNÇAO,JORGE ANDERSON,M,30/12/1980,Válido,15
15300,1970,Suplente,MARIA WANJA LOBATO CORREA,WANJA LOBATO,F,06/01/1967,Válido,15
15190,262,Suplente,ANGELA MARIA MORAES DOS SANTOS,ANGELA MORAES,F,04/02/1963,Válido,15
15321,228,Suplente,LUCINERY HELENA RESENDE FERREIRA,DRA LUCINERY,F,11/08/1963,Válido,15
15712,348,Suplente,BRENO ALAN CHAVES DE OLIVEIRA,BRENO PAIXÃO,M,18/10/1990,Válido,15
15900,601,Suplente,JOSÉ MARIA DE LIMA COSTA,JOSÉ MARIA  COSTA,M,11/07/1952,Válido,15
15333,133,Suplente,MICHELLE SILVA TEIXEIRA,MICHELE TEIXEIRA,F,02/08/1981,Válido,15
15151,72,Suplente,EDERALDO DE SA SILVA,EDERALDO SILVA,M,12/12/1963,Válido,15
15003,287,Suplente,GILBERTO DO ROSARIO SERRA,GILBERTO SERRA,M,31/01/1983,Válido,15
15010,55,Suplente,AGATHA CRISTINA SANTOS CONCEIÇÃO,DJ AGATHA,F,16/07/1987,Válido,15
15345,51,Suplente,MONICA MARGARETE DOS SANTOS ARAUJO,MONICA ARAUJO,F,01/04/1975,Válido,15
15000,9054,Eleito,JOHN WAYNE HOLANDA PARENTE,JOHN WAYNE,M,03/06/1979,Válido,15
15600,6,Suplente,ALENO DE OLIVEIRA CONCEIÇAO,ALENO OLIVEIRA,M,18/12/1972,Válido,15
15744,43,Suplente,VANDERSON VALMIR MOREIRA DOS SANTOS,WANDER SANTOS,M,14/07/1989,Válido,15
15150,729,Suplente,MARILIA TELLES RODRIGUES,MARILIA,F,04/11/1972,Válido,15
15100,227,Suplente,JOÃO CARLOS CANTÃO NUNES,BABOLA DA PIZZA,M,13/12/1969,Válido,15
15800,24,Suplente,DOUGLAS CASSIO GOMES DA SILVA,MARCELINHO,M,31/10/1980,Válido,15
15222,10272,Eleito,WASHINGTON COSTA DE ALBUQUERQUE,NENEM ALBUQUERQUE,M,28/07/1974,Válido,15
15515,108,Suplente,SARA QUEIROZ DE LIMA,SARA QUEIROZ,F,25/04/1972,Válido,15
15615,6210,Eleito,BLENDA CECÍLIA ALVES QUARESMA,BLENDA QUARESMA,F,18/08/1986,Válido,15
15815,22,Suplente,VALDENOR CARDOSO DIAS,XING LING,M,04/12/1970,Válido,15
90013,104,Suplente,JOEL FERREIRA DE SOUZA,JOEL FERREIRA,M,13/09/1993,Válido,90
90140,50,Suplente,MANOEL JOSE PAMPLONA GEMAQUE,GEMAQUE PAMPLONA,M,10/06/1970,Válido,90
90111,55,Não eleito,ALINE MICHELLY DO SOCORRO VALCACIO MARQUES,ALINE VALCACIO,F,07/05/1983,Anulado,90
90218,43,Suplente,FABIANO AUGUSTO MONTEIRO FERNANDES,FABIANO AUGUSTO,M,20/05/1976,Válido,90
90900,894,Suplente,MAISA SALES GAMA TOBIAS,MAISA TOBIAS,F,27/09/1964,Válido,90
90300,1051,Suplente,DILSON LOBATO PERES,DILSON PERES,M,15/10/1980,Válido,90
90101,33,Suplente,ASSIMA DO SOCORRO FEIO DE AVELAR,ASSIMA AVELAR,F,14/01/1964,Válido,90
90700,79,Suplente,MIRIAN SILVA DA SILVA DE OLIVEIRA,MIRIAN OLIVEIRA,F,12/04/1983,Válido,90
90789,12,Suplente,FABRICIA JORGETTE LIRA RIBEIRO,FABRICIA LIRA,F,26/07/1978,Válido,90
90178,64,Suplente,MARIA EGIDIA MOREIRA DOS SANTOS,MARIA EGIDIA,F,01/09/1966,Válido,90
90999,784,Suplente,RAIMUNDO NONATO SANTOS DA SILVA,RAIMUNDO SILVA,M,18/02/1985,Válido,90
90213,171,Suplente,WILMA KARINA DOS SANTOS CARDIAS BEZERRA,PROFESSORA KARINA CARDIAS,F,21/02/1979,Válido,90
90001,97,Suplente,GLAUCIA SILVANA BRITO SANTIAGO COSTA,GLAUCIA SANTIAGO,F,12/09/1968,Válido,90
90007,836,Suplente,CARLOS RENALT XAVIER GAVINHO,RENALT GAVINHO,M,09/02/1983,Válido,90
90678,1263,Suplente,EDSON CORREA DA SILVA,EDINHO,M,08/09/1976,Válido,90
90800,3833,Eleito,RONISON ROGERIO SOZINHO PARAGUASSU,RONI GAS,M,03/10/1980,Válido,90
90152,161,Suplente,PEDRO CAETANO PEREIRA DA SILVA,PEDRO CAETANO,M,18/05/1967,Válido,90
90222,249,Suplente,JEAN DOS SANTOS PAIXAO,JEAN PAIXAO,M,25/03/1983,Válido,90
90500,176,Suplente,RODINELIO RIBEIRO DOS SANTOS,NELIO,M,28/11/1976,Válido,90
90094,310,Suplente,JOSE RICARDO SILVA NASCIMENTO,CASCA,M,06/05/1962,Válido,90
90456,205,Suplente,SUSIANE MARTINS SILVA,SUSIANE MARTINS,F,29/07/1985,Válido,90
90888,255,Suplente,IVANILDO LOBATO DO NASCIMENTO,NIL CAPACITACAO,M,02/11/1967,Válido,90
90346,128,Suplente,LUIZ ALBERTO BARBOSA CARDOSO,LUIZ ALBERTO,M,10/05/1983,Válido,90
90333,690,Suplente,DIOGENES AUGUSTO OLIVEIRA DA SILVA,DIOGENES BASTOS,M,15/11/1973,Válido,90
90545,143,Suplente,YAN JOSE DO NASCIMENTO CHAVES,YAN CHAVES,M,26/09/1995,Válido,90
90192,93,Suplente,MARILENE REIS DA SILVA,MARILENE REIS,F,16/02/1970,Válido,90
90243,148,Suplente,DARLEY BARROSO GARCEZ,DARLEY BARROSO,M,12/04/1979,Válido,90
90555,1800,Suplente,JONIEL  VIEIRA DE ABREU,DR JONIEL,M,24/08/1979,Válido,90
90033,1806,Suplente,JOSE AGNALDO DE JESUS,AGNALDO SEU BONECO,M,12/10/1967,Válido,90
90100,10119,Eleito,TULIO DIAS DAS NEVES,TULIO NEVES,M,25/08/1995,Válido,90
90602,1681,Não eleito,ELINORA CORREA,ELINORA CORREA,F,05/05/1963,Anulado sub judice,90
