numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
23100,1250,Eleito,RUBENS DE JESUS UCHOA,RUBENS UCHÔA,M,19/04/1985,Válido,23
23400,511,Suplente,ANTENOR SARAIVA DE SOUSA,ANTENOR SARAIVA,M,12/11/1970,Válido,23
23444,248,Suplente,FRANCISCO KLEBER MELO DAMASCENO,KLEBER DO PARAÍBA,M,20/07/1968,Válido,23
23300,498,Suplente,HEGUEL BELMIRO SOUTO DE ALBUQUERQUE,HEGUEL ALBUQUERQUE,M,08/10/1975,Válido,23
23123,1653,Eleito,JOATAN SILVA DE JESUS,JOATAN,M,05/09/1979,Válido,23
23120,150,Suplente,ANTONIO PESSOA MARACAÍPE,PESSOA,M,24/08/1966,Válido,23
23777,200,Suplente,FRANCISCO MENDES BRAGA,GALEGO,M,21/04/1952,Válido,23
23600,113,Suplente,RENATO JOSE VEIGA,RENATO VEIGA,M,20/09/1979,Válido,23
23331,1,Suplente,ZILEIDE TIMOTIO RIBEIRO,LEIDE TIMOTIO,F,26/10/1972,Válido,23
23700,259,Suplente,CLEUDES LIMA PINHEIRO,MARRECO DO TAXI,M,04/12/1977,Válido,23
23713,25,Suplente,MARIA DAS GRAÇAS MENDES DE OLIVEIRA,MARIA MENDES,F,13/09/1970,Válido,23
23111,123,Suplente,CARLOS EDUARDO AIRES GOMES DOS SANTOS,EDUARDO AIRES,M,20/04/1963,Válido,23
23555,53,Suplente,MARIO ZAN MARTINS FORMIGA,FORMIGUINHA,M,15/07/1974,Válido,23
23500,468,Suplente,TIBURCIO MARCIO PIMENTEL TOLENTINO,TIBÚRCIO TOLENTINO,M,14/04/1951,Válido,23
23200,116,Suplente,MARIA DOMINGAS DOS SANTOS MORAES,DOMINGAS SANTOS,F,01/09/1991,Válido,23
23001,26,Suplente,ALESSANDRA ANDRADE REZENDE,ALESSANDRA REZENDE,F,15/08/1974,Válido,23
23456,157,Suplente,RAINEL RODRIGUES PEREIRA,NEGÃO DO CHAPÉU,M,30/09/1968,Válido,23
23333,254,Suplente,DOMINGOS PINTO DA COSTA,DOMINGOS PINTO,M,18/07/1971,Válido,23
15777,48,Suplente,MARIA DE FATIMA AUZIER GUIMARÃES,FÁTIMA DA COMUNIDADE,F,27/03/1972,Válido,15
15010,1072,Suplente,DIOGO FERNANDES COSTA VALDEVINO,DIOGO FERNANDES,M,12/09/1986,Válido,15
15800,1349,Suplente,LÚCIO CAMPELO DA SILVA,LUCIO CAMPELO,M,26/12/1963,Válido,15
15500,1942,Eleito,ROGÉRIO DE FREITAS LEDA BARROS,ROGERIO FREITAS,M,07/07/1977,Válido,15
15680,47,Suplente,NOELI DE FATIMA KOSSMANN,NOELI DO PÃO DE ALHO,F,26/02/1971,Válido,15
15600,74,Suplente,JAMIR LOURENÇO FILHO,JAMIR LOURENÇO,M,13/09/1956,Válido,15
15300,91,Suplente,JOÃO PAULO DE CARVALHO,JP DO POVO,M,01/05/1970,Válido,15
15700,30,Suplente,ANTÔNIO FERNANDO DE OLIVEIRA SANTANA,FERNANDO BAIANO,M,18/09/1973,Válido,15
15123,475,Suplente,LEIDIANE GLORIA CARDOSO,LEIDINHA CARDOSO,F,30/11/1985,Válido,15
15200,34,Suplente,MIRIAN VIEIRA DUARTE,MIRIAN DUARTE,F,31/08/1968,Válido,15
15015,581,Suplente,JACQUES SILVA DE SOUSA,JACQUES SILVA,M,08/11/1946,Válido,15
15023,164,Suplente,JOSILENE DE SOUZA MEDRADO,JOSY,F,08/07/1980,Válido,15
15118,36,Suplente,JOSÉ HAROLDO NUNES DE AZEVEDO,ZÉ HAROLDO,M,18/05/1951,Válido,15
15202,42,Suplente,DIRLENE MÁRCIA PEREIRA ANDRADE,SARGENTO DIRLENE,F,21/01/1984,Válido,15
25555,106,Suplente,FABÍOLA PEIXOTO DE ARAÚJO,PROFESSORA FABIOLA,F,17/05/1969,Válido,25
25800,962,Suplente,ELIS RAIK MIRANDA DE CARVALHO,PROFESSOR ELIS RAIK,M,13/08/1978,Válido,25
25500,37,Suplente,CELIO DE AZEVEDO,MAJOR AZEVEDO,M,15/03/1970,Válido,25
25025,1077,Suplente,GUSTAVO ANUNCIAÇÃO DA SILVA FARIA,GUSTAVO FARIA,M,29/03/1996,Válido,25
25123,1444,Suplente,EDSON MOTA DE OLIVEIRA,ETINHO NORDESTE,M,26/01/1968,Válido,25
25125,149,Suplente,ANDRÉ LUIZ DONZELI,ANDRE PORKÃO,M,16/08/1970,Válido,25
25222,137,Suplente,PRISCILLA MARIA ALVES DA SILVA,MAJOR PRISCILLA,F,28/05/1972,Válido,25
25777,62,Suplente,LUIZ ALBERTO COQUEIRO FILHO,COQUEIRO FILHO,M,29/03/1966,Válido,25
25000,2925,Eleito,PEDRO HENRIQUE CARDOSO BECKMAN,PEDRO CARDOSO,M,06/06/1996,Válido,25
25444,86,Suplente,ALEXANDRE IZEQUIEL DE SOUSA,ALEX PICA-PAU,M,29/08/1980,Válido,25
25321,59,Suplente,OSCARINA DE DEUS PRADO,KARINA PRADO,F,06/05/1980,Válido,25
25113,4,Suplente,TÉZZIA DE ALMEIDA SOUSA,TÉZZIA ALMEIDA,M,18/09/1997,Válido,25
25111,147,Suplente,MARCIA REGINA DOS SANTOS,SUBTENENTE MÁRCIA REGINA,F,14/01/1975,Válido,25
25100,2953,Eleito,MARILON BARBOSA CASTRO,MARILON BARBOSA,M,20/08/1961,Válido,25
28300,158,Não eleito,EGLLY LUCENA SANTOS,EGLLY COWBOY,M,21/09/1982,Válido,28
28063,6,Não eleito,LUZENIR LUCENA DA SILVA,LUZENIR LUCENA,F,10/10/1969,Válido,28
28765,94,Não eleito,CELSO MONTOIA NOGUEIRA,MONTOYA BOLSONARO,M,02/01/1971,Válido,28
28600,297,Não eleito,AURISMAR PEREIRA CAVALCANTE,CAVALCANTE,M,10/01/1971,Válido,28
28128,130,Não eleito,LUIZ CARLOS PRESTES SEIXAS,DR LUIZ PRESTES,M,12/04/1949,Válido,28
28222,75,Não eleito,MARIA PAIXÃO FERREIRA SOUZA,PAIXÃO,F,27/03/1964,Válido,28
28088,5,Não eleito,FERNANDO TEIXEIRA STORNI,FERNANDO STORNI,M,16/11/1947,Válido,28
28000,79,Não eleito,CLERIA REZENDE SILVEIRA SANTANA,CLERIA REZENDE,F,17/01/1972,Válido,28
28028,1,Não eleito,JESSYKA LUMA LIRA MARTINS,JESSYKA LUMA,F,05/12/1997,Válido,28
28123,672,Não eleito,JUANOR DA FONSECA RIBEIRO,JUANOR DA LIMPEZA,M,22/10/1966,Válido,28
28998,9,Não eleito,OLIMPIO LOPES DA SILVA,NETÃO,M,16/07/1952,Válido,28
28555,305,Não eleito,MOISES VALADARES DE SOUZA,MOISES VALADARES,M,13/11/1978,Válido,28
28777,198,Não eleito,DAVI RODRIGUES DE SOUSA,DAVI DA PESCA,M,03/07/1969,Válido,28
28100,54,Não eleito,LOURIVAL FRANCISCO FONTES LOURENÇO,LOURIVAL DO SAO JOAO,M,22/05/1976,Válido,28
28800,347,Não eleito,CARLOS AUGUSTO MELO DE OLIVEIRA,CARLÃO OLIVEIRA,M,06/09/1966,Válido,28
28333,99,Não eleito,ADRIANO RIBEIRO DA COSTA,ADRIANO RIBEIRO,M,09/11/1982,Válido,28
28700,12,Não eleito,REGEIS GONZAGA DE OLIVEIRA,REGES PATRIOTA,M,16/06/1975,Válido,28
28900,13,Não eleito,JOELMA MOURA,JOELMA MOURA,F,11/12/1966,Válido,28
28454,2,Não eleito,CLEUDILENE SILVA BARBOSA OLIVEIRA,CLEUDILENE BARBOSA,F,03/03/1984,Válido,28
28999,18,Não eleito,MARINALVA VIANA RODRIGUES,SARGENTO MARINALVA,F,31/08/1977,Válido,28
22022,426,Não eleito,MUNIZ ARAÚJO PEREIRA JÚNIOR,MUNIZ JR DO ITOP,M,15/03/2000,Válido,22
22444,93,Não eleito,MARIA XAVIER DE OLIVEIRA,MARIA XAVIER,F,06/07/1957,Válido,22
22555,1240,Não eleito,HILDA GOMES CAMPELO,PASTORA HILDA,F,02/09/1980,Válido,22
22333,80,Não eleito,JHONNATHAN DA SILVA SANTOS,GORDIM DO LITRÃO,M,29/12/1989,Válido,22
22063,103,Não eleito,MOZART MANUEL MACEDO FELIX,DELEGADO MOZART,M,10/06/1983,Válido,22
22152,39,Não eleito,MANOEL FRANCISCO DO NASCIMENTO,CHIQUINHO DO TAXI,M,18/05/1951,Válido,22
22123,329,Não eleito,MONALISA FARIAS DOS SANTOS,MONALISA FARIAS,F,23/03/1984,Válido,22
22111,9,Não eleito,CARLOS JEAN QUIRINO DOS SANTOS,CARLOS JEAN,M,08/03/1978,Válido,22
22888,60,Não eleito,MARIA DE JESUS GONÇALVES ROCHA PASSOS,DIJÉ DA ENFERMAGEM,F,06/08/1963,Válido,22
22153,987,Não eleito,GILMAR FERNANDES CUNHA,FERNANDES DA GUARDA,M,28/07/1975,Válido,22
22580,155,Não eleito,LUÍZ FERNANDO MARINS,FERNANDO CHIQUINHO,M,27/02/1972,Válido,22
22222,157,Não eleito,NELCIVAN COSTA FEITOSA,PASTOR NELCIVAN,M,10/11/1973,Anulado sub judice,22
22345,3,Não eleito,OSVALDO MARQUES DE CARVALHO,OSVALDO CORRETOR,M,28/10/1959,Válido,22
65222,31,Não eleito,NILTON NASCIMENTO DOS SANTOS,DUENDE DE TAQUARUÇU,M,11/01/1964,Válido,65
65150,5,Não eleito,ISAQUE ANTÔNIO FERREIRA,FEREIRA,M,12/11/1945,Válido,65
65300,97,Não eleito,EDILMA LAGO VIEIRA,EDILMA VIEIRA,F,24/01/1974,Válido,65
65000,175,Não eleito,SIDEROMAR MESSIAS PIRES,SIDY DO POVO,M,08/08/1965,Válido,65
65700,137,Não eleito,MARCELO MARTINS DA CONCEIÇÃO MOREIRA,MARCELO MORENO,M,07/08/1991,Válido,65
65065,413,Não eleito,GERMANA PIRES CORIOLANO,PROFESSORA GERMANA,F,18/11/1979,Válido,65
65007,55,Não eleito,WERKY SILVA NOLÊTO,PROFESSOR WERKY,M,25/01/1976,Válido,65
65900,24,Não eleito,IONEA FELIX DO NASCIMENTO,IOENEA DAS AURENY,F,18/06/1968,Válido,65
65789,52,Não eleito,ADRIANA MARIA DE MOURA,ADRIANA RUIVA,F,29/10/1973,Válido,65
65100,50,Não eleito,ABRAÃO CAVALCANTE LIMA,ABRAÃO LIMA,M,12/12/1953,Válido,65
65180,7,Não eleito,ADRIANA DE SOUSA SILVA,ADRIANA SOUSA,F,27/12/1987,Válido,65
65234,29,Não eleito,JOSE IVAN RODRIGUES DE SOUZA,PX,M,29/09/1947,Válido,65
65456,456,Não eleito,RAIMUNDO PINHEIRO DA SILVA FILHO,LICO PINHEIRO,M,10/08/1982,Válido,65
65333,28,Não eleito,RAIMUNDO DE JESUS BELCHOR,BELCHIOR DO TAQUARI,M,29/11/1967,Válido,65
65777,6,Não eleito,DENISE MARTA LOPES VIEIRA,PROFESSORA DENISE,F,21/07/1974,Válido,65
65123,481,Não eleito,GEORGE LAURO RIBEIRO DE BRITO,PROFESSOR GEORGE,M,25/01/1977,Válido,65
65555,116,Não eleito,JHONATHAS SILVA DE SOUSA,JHONATHAS DA JUVENTUDE,M,24/02/1996,Válido,65
12321,66,Suplente,JOÃO PAULO LEITE PEREIRA JUNIOR,JOTA P JUNIOR,M,31/12/1989,Válido,12
12012,241,Suplente,VALERIA ARAUJO DE QUEIROZ,ENFERMEIRA VALERIA,F,29/06/1968,Válido,12
12777,1970,Eleito,MOISEMAR ALVES MARINHO,MOISEMAR MARINHO,M,20/11/1982,Válido,12
12121,78,Suplente,CIRO WELLINGTON SOARES RIBEIRO,CIRO GARÇOM,M,30/07/1985,Válido,12
12007,218,Suplente,JOELSON BARBOSA PEREIRA,JOELSON DA NITROXI,M,13/02/1974,Válido,12
12344,21,Suplente,MAURIELTON FERREIRA COELHO,CANTOR MAURIELTON,M,31/12/1976,Válido,12
12333,82,Suplente,EULER DE SOUZA VIDAL,EULER VIDAL,M,07/04/1961,Válido,12
12888,215,Suplente,WILSON GOMES DA SILVA,WILSON DA VILA AGROTINS,M,22/01/1980,Válido,12
12500,707,Suplente,CLAYZER MAGONO DUARTE,NEGO,M,07/05/1982,Válido,12
12222,134,Suplente,MARIA IOLANDA MOURA LIMA,PROFESSORA IOLANDA LIMA,F,16/02/1965,Válido,12
12112,234,Suplente,LIDEMAR SOUZA PARENTE,LIDEMAR PARENTE,M,11/07/1980,Válido,12
12444,127,Suplente,LUCIVALDO MOREIRA DA SILVA,TAFFAREL,M,01/04/1971,Válido,12
12600,52,Suplente,MARIANA GOMES MOTA,MARIANA MOTA,F,11/04/1996,Válido,12
12000,231,Suplente,ANA MARIA LAGE RABELO,ANA LAGE,F,29/09/1972,Válido,12
12555,93,Suplente,JOSÉ HENRIQUE ALVES DO NASCIMENTO,HENRIQUE DO TAQUARI,M,24/10/1973,Válido,12
12345,690,Suplente,FREDSON CARNEIRO DA ROCHA,FREDIM DO POVO,M,13/07/1984,Válido,12
12300,399,Suplente,JANIVALDO CARVALHO ROCHA,PROFESSOR JANIVALDO,M,20/04/1978,Válido,12
12580,398,Suplente,MARIA DE JESUS DA COSTA E SILVA,MARIA DE JESUS,F,06/08/1964,Válido,12
12605,100,Suplente,ERENAL BARBOSA DA SILVA,ERENAL BARBOSA,M,29/11/1977,Válido,12
12455,72,Suplente,BENIZA MARIA LUZ COSTA,BENIZA LUZ,F,08/06/1956,Válido,12
12123,79,Suplente,ISABEL ARAUJO SOUZA,ISABEL ARAÚJO,F,22/10/1976,Válido,12
12200,176,Suplente,ODECIO SILVA COSTA,ODECIO COSTA,M,15/12/1968,Válido,12
12100,125,Suplente,ANTÔNIO GENIVAL DA SILVA,INDIO DA CENTRAL GESSO,M,30/11/1976,Válido,12
50000,42,Não eleito,SANDRA MARIA RIBEIRO LEITÃO,SANDRA MARIA RIBEIRO LEITÃO,F,07/04/1975,Válido,50
50111,346,Não eleito,CHARLEIDE MATOS DA CRUZ,CHARLEIDE MATOS ,F,14/04/1979,Válido,50
50555,170,Não eleito,EDERVAL CAMARGO ROCHA,PROFESSOR EDERVAL,M,03/06/1969,Válido,50
50100,18,Não eleito,ARLINDO MIGUEL DOS SANTOS,ARLINDO MIGUEL DOS SANTOS,M,01/05/1967,Válido,50
50123,28,Não eleito,SILVIO DE SOUSA,SILVIO DE SOUSA,M,04/04/1972,Válido,50
17123,1189,Eleito,MARCIO DA COSTA REIS,MÁRCIO REIS,M,09/03/1968,Válido,17
17456,166,Suplente,RAIMUNDO ARAUJO MAMONA,ARAÚJO MELODIA,M,31/08/1979,Válido,17
17666,69,Suplente,LIDEIA MONTEIRO DA SILVA,LIDEIA MONTEIRO,F,10/04/1978,Válido,17
17717,96,Suplente,JAMILSON PINHEIRO GUIMARAES,JOTA PINHEIRO,M,07/02/1977,Válido,17
17111,164,Suplente,MARIA DE LURDES PEREIRA DA SILVA,PROFESSORA LURDES,F,21/06/1975,Válido,17
17777,809,Suplente,RUBENALDO MAIA DA SILVA,BENNA MAIA,M,12/06/1974,Válido,17
17444,97,Suplente,MARIA DO SOCORRO DE SOUSA CARVALHO,SOCORRO DAS NOIVAS,F,01/04/1970,Válido,17
17234,7,Suplente,ANTONIO CARLOS VIEIRA DO NASCIMENTO,ANTONIO CARLOS,M,13/01/1974,Válido,17
17000,58,Suplente,EDSON FRANCISCO DOS SANTOS,EDSON FRANCISCO,M,05/06/1958,Válido,17
17701,123,Suplente,GELMIRES LIMA FRANÇA,FRANÇA DA AUTO ESCOLA,M,15/11/1966,Válido,17
17117,94,Suplente,SELISMAR MESSIAS PIRES,SÉLLYS MESSIAS,M,12/05/1967,Válido,17
17017,127,Suplente,AGNALDO PEREIRA LIMA,MARABÁ,M,19/05/1980,Válido,17
17750,62,Suplente,ADILCIMAR AGUIAR PARENTE,INDIO PARENTE,M,05/03/1968,Válido,17
17999,50,Suplente,ROSEMILDA RAMOS FREITAS,BISPA ROSEMILDA,F,14/06/1963,Válido,17
17147,82,Suplente,GILMAR DONIZETTI FERNANDES,GILMAR DA TOYOTA,M,14/07/1962,Válido,17
17700,276,Suplente,VANUSA MARTINS CARDOSO GOMES,VANUSA MARTINS,F,04/05/1970,Válido,17
17678,50,Suplente,NABIA PRAIGIDA FEITOSA,NÁBIA PRAIGIDA,F,05/04/1973,Válido,17
17900,79,Suplente,MARCOS VINICIUS COSTA DE OLIVEIRA,MARCOS COSTA,M,10/09/1993,Válido,17
17233,28,Suplente,SILVIA MARIA PEREIRA DA SILVA OLIVEIRA,IRMA SILVIA,F,01/04/1984,Válido,17
17333,121,Suplente,GLEIZEANE BRAGA NUNES,GLEISY NUNES,F,02/05/1965,Válido,17
17355,204,Suplente,LEDISON RICARDO OLIVEIRA PORTELA,LEDISON PORTELA,M,30/06/1997,Válido,17
17555,102,Suplente,GASPAR ALVES PEREIRA,GASPAR DO ESPETINHO,M,14/05/1972,Válido,17
17007,252,Suplente,JOÃO BOSCO DE OLIVEIRA,DR. JOÃO BOSCO,M,09/11/1962,Válido,17
17987,266,Suplente,SEBASTIÃO TERTULIANO FILHO,PASTOR TERTULIANO,M,17/11/1971,Válido,17
17577,57,Suplente,EVA MARIA DA CONCEIÇÃO,EVA BICO,F,22/02/1963,Válido,17
17888,325,Suplente,RENATO ALVES TEIXEIRA,RENATO DIVINO TEIXEIRA,M,24/02/1974,Válido,17
17100,843,Suplente,AMAURISMAR MOTA SOUSA,MAURO MOTA,M,05/07/1973,Válido,17
17222,133,Suplente,DEUZELI DOS SANTOS,DEUZELI,F,14/06/1980,Válido,17
17800,450,Suplente,WESLEY MAIA GUIMARÃES,WESLEY MAIA,M,23/01/1984,Válido,17
90200,40,Suplente,RAINANDA ISAURA DIAS BISPO DE SOUSA,RAINANDA BISPO,F,30/08/2001,Válido,90
90456,49,Suplente,THIAGO ALVES FEITOZA WAHLBRINK,THIAGO WAHLBRINK,M,08/09/1986,Válido,90
90007,573,Suplente,GEORGTON THOMÉ BUJAR MOURA PACHÊCO,PROFESSOR TON,M,31/10/1968,Válido,90
90000,302,Suplente,MAYARA SILVA CABRAL,DRA MAYARA CABRAL,F,13/06/1984,Válido,90
90190,508,Suplente,HUDSON GUIMARÃES LEITE,DELEGADO HUDSON,M,19/11/1973,Válido,90
90567,64,Suplente,ALDO TAVARES CORADO,PROFESSOR ALDO CORADO,M,19/10/1967,Válido,90
90999,97,Suplente,MARIA GORETT RODRIGUES BRAGA,GORETT BRAGA,F,04/10/1961,Válido,90
90121,21,Suplente,WEDER CESAR FERREIRA DA SILVA,WEDER CESAR,M,30/07/1989,Válido,90
90111,667,Suplente,ZORIVAN MONTEIRO DE CASTRO SOARES,ZORIVAN MONTEIRO,M,12/10/1976,Válido,90
90700,158,Suplente,JOSÉ IVAN FARIAS DE OLIVEIRA,PERITO IVAN,M,11/06/1953,Válido,90
90974,127,Suplente,PAULO CÉSAR MORAES DA SILVA,PC MORAES,M,11/01/1974,Válido,90
90333,199,Suplente,PAULO CÉSAR SILVA CARVALHO,PAULINHO,M,16/08/1988,Válido,90
90300,29,Suplente,ANA PAULA SILVA,ANA PAULA,F,16/05/1987,Válido,90
90222,18,Suplente,INGRID LOPES DA SILVA,INGRID,F,08/06/2000,Válido,90
90104,99,Suplente,ALEX ALVES DE MOURA,ALEX MOURA,M,25/07/1978,Válido,90
90777,597,Suplente,JOÃO RODRIGUES DA CRUZ,JOÃO CRUZ,M,07/10/1967,Válido,90
90063,60,Suplente,ANTONIA ARAÚJO DE FREITAS,TOINHA DO FORRÓ,F,07/01/1957,Válido,90
90888,214,Suplente,ISRAEL SANTOS SILVA,ISRAEL SANTOS,M,14/08/1983,Válido,90
90100,762,Eleito,IOLANDA PEREIRA CASTRO,PROFESSORA IOLANDA CASTRO,F,26/12/1973,Válido,90
90800,46,Suplente,MAURO BRITO DA COSTA,MAURO BRITO,M,08/07/1975,Válido,90
90321,81,Suplente,IRISLENE CRISTINA BATISTA DE OLIVEIRA,IRISLENE OLIVEIRA,F,31/05/1990,Válido,90
90555,39,Suplente,EURIVAM GERÔNIMO DOS REIS,EURIVAM GERÔNIMO,M,14/04/1986,Válido,90
90009,325,Suplente,RAIMUNDO AUGUSTO DELGADO JUNIOR,PROFESSOR DELGADO JUNIOR,M,19/12/1972,Válido,90
90090,615,Suplente,RAWLINSON DOS SANTOS SILVA,PROFESSOR RAWLINSON,M,10/02/1979,Válido,90
90123,311,Suplente,ISRAEL DE PAULA MAIA,PROFESSOR ISRAEL MAIA,M,05/04/1982,Válido,90
90400,7,Suplente,JESSICA MILEIDE CARDOSO DA SILVA,JESSICA MILEIDE,F,16/03/1991,Válido,90
90900,208,Suplente,EDGAR MASCARENHAS TAVARES,EDGAR MASCARENHAS,M,01/03/1966,Válido,90
20100,166,Não eleito,JOÃO DE SOUZA ARAUJO,PAI,M,25/05/1988,Válido,20
20190,256,Não eleito,CLAUBER DE ABREU MARTINS,CORONEL CLAUBER,M,17/03/1970,Válido,20
20500,19,Não eleito,MARIA DE FATIMA MELO ALBUQUERQUE CAMARANO,FATIMA ALBUQUERQUE,F,13/10/1959,Válido,20
20000,75,Não eleito,SANDRELY FERRAZ FERREIRA PINHO,SANDRELY,F,24/05/1974,Válido,20
20835,0,Não eleito,KARINA DE CARVALHO MARDEN,KARINA MARDEN,F,17/03/1985,Válido,20
20020,44,Não eleito,EMILIO ROBERTO DE SOUSA E SILVA,ROBERTIM CARREIRINHA,M,04/10/1970,Válido,20
20007,82,Não eleito,NAELIO ALVES DE SOUSA,ALEGRIA,M,04/05/1973,Válido,20
20123,1093,Não eleito,EVANDO JOSÉ DE OLIVEIRA,VANDIN DO POVO,M,10/06/1962,Válido,20
20222,61,Não eleito,FRANCIMAR PEREIRA DOS SANTOS,CIMARZINHO DO POVO,M,09/09/1965,Válido,20
