numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
15014,52,Suplente,FERNANDA DA SILVA MONTEIRO,FERNANDA MONTEIRO,F,14/08/1988,Válido,15
15222,3471,Suplente,ANIVALDO LUIZ DA SILVA,LOBÃO,M,23/01/1977,Válido,15
11777,90,Suplente,GILBERLON FERREIRA DE SOUZA,GILBERLON FERREIRA,M,28/08/1961,Válido,11
11555,64,Suplente,THIAGO DOS ANJOS PEREIRA E SILVA,DOS ANJOS,M,26/09/1956,Válido,11
11111,6300,Eleito,DAVID CABRAL DAVINO,DAVI DAVINO,M,25/02/1958,Válido,11
11000,1155,Suplente,THAISE DE SOUZA GUEDES MANUCI,THAISE GUEDES,F,24/09/1987,Válido,11
11222,5386,Suplente,MARIA APARECIDA AUGUSTA DA SILVA,APARECIDA DO LUIZ PEDRO,F,04/02/1971,Válido,11
11789,5690,Suplente,MARIA DE FATIMA GALINA FORTES FERREIRA SANTIAGO,FATIMA SANTIAGO,F,01/01/1952,Válido,11
11999,95,Suplente,IONE RUFINO DE LIMA,IONE LIMA,F,24/08/1995,Válido,11
11110,265,Suplente,JOSE CARLOS TEODOSIO,NEINHA DO LANCHE,M,22/08/1972,Válido,11
11444,5741,Eleito,ALDO ROBERTO DA ROCHA LOUREIRO,ALDO LOUREIRO,M,29/07/1970,Válido,11
11211,63,Suplente,IVALDO PETRONILO DA SILVA,IVALDO SILVA,M,08/11/1968,Válido,11
11234,1073,Suplente,JOSE LEIVA ROCHA DA SILVA,LEIVA ROCHA,M,01/10/1974,Válido,11
11333,217,Suplente,ADRIANA KATIA MUNIZ NUMERIANO,ADRIANA KATIA,F,03/08/1970,Válido,11
12040,63,Não eleito,THYFANNY THALIA LESSA DE MEDEIROS,THALIA LESSA,F,21/04/1999,Válido,12
12211,89,Não eleito,MARCOS JOSÉ DA SILVA,MARCOS DEFLORENTIIS,M,24/01/1972,Válido,12
12057,116,Não eleito,AILTON CARLOS DE LIMA VILLANOVA,AILTON VILLANOVA,M,05/07/1941,Válido,12
12222,837,Não eleito,THIAGO TENORIO TOLEDO DE ALBUQUERQUE LIMA,THIAGO TOLEDO,M,05/03/1999,Válido,12
12133,68,Não eleito,JOSE CICERO DOS SANTOS,CICERO SANTANA,M,20/01/1952,Válido,12
12555,173,Não eleito,MAURICIO PADILHA BARBOSA,MAURICIO PADILHA,M,15/03/1970,Válido,12
12100,163,Não eleito,WADEILDO JOSE GOMES VASCONCELOS BEZERRA,VAL VASCONCELOS,M,25/08/1974,Válido,12
12200,93,Não eleito,AMILTON JOÃO DOS SANTOS,AMILTON SANTOS,M,11/09/1971,Válido,12
12125,56,Não eleito,ALEXANDRE JOSÉ LESSA,ALEXANDRE LESSA,M,18/07/1974,Válido,12
12020,32,Não eleito,JANIEIRI FERREIRA DE SOUZA,JANIERI,F,20/05/1966,Válido,12
12500,2419,Não eleito,JUDSON CABRAL DE SANTANA,JUDSON CABRAL,M,22/03/1955,Válido,12
12221,54,Não eleito,THIAGO ARAUJO DE ALBUQUERQUE,PROFESSOR THIAGO,M,30/05/1980,Válido,12
12888,135,Não eleito,DAVID CASSIO SIMÕES TAVARES,DAVID TAVARES,M,14/04/1989,Válido,12
12001,35,Não eleito,MARIA JOSÉ DA SILVA SOARES,ZEZA,F,05/05/1963,Válido,12
12300,126,Não eleito,JOSÉ WILSON DOS SANTOS,WILSON SANTOS,M,18/06/1961,Válido,12
12333,135,Não eleito,ANTONIO ROBERTO SENA DOS SANTOS,ROBERTO SENA,M,19/10/1965,Válido,12
12666,107,Não eleito,HELTON HERMANS BATISTA DOS SANTOS,HELTON SANTOS,M,31/08/1985,Válido,12
12123,190,Não eleito,BRUNO DOS SANTOS GUIMARÃES,BRUNO GUIMARÃES,M,16/08/1985,Válido,12
12012,40,Não eleito,SANDRA MARGARIDA DIAS DE OMENA,SANDRA OMENA,F,08/07/1971,Válido,12
12444,2142,Não eleito,KATIA BORN RIBEIRO,KATIA BORN,F,01/01/1953,Válido,12
12000,732,Não eleito,VINICIUS CAVALCANTE PALMEIRA,VINICIUS PALMEIRA,M,06/06/1961,Válido,12
12345,192,Não eleito,CRIS DE MADRID,CRIS DE MADRID,F,17/01/1961,Válido,12
12111,112,Não eleito,ETELVINA FRANCISCA DE LIMA NETA,TETEL DO POVO,F,24/01/1971,Válido,12
12400,210,Não eleito,MARIA JOSÉ RIBEIRO GALVÃO,MARIA DA ESCOLINHA,F,16/03/1977,Válido,12
28999,3879,Suplente,WARLLEN DAVID BEZERRA NASCIMENTO MESQUITA,DAVID EMPREGOS AL,M,03/11/1990,Válido,28
28899,10,Suplente,EDJANE MENEZES DE JESUS,EDJANE MENEZES,F,28/03/1982,Válido,28
28123,474,Suplente,WELLINGTON DE ALMEIDA SENA,SENA,M,13/07/1971,Válido,28
28188,1,Suplente,RAVIELLY DE OLIVEIRA ESEQUIEL,RAVIELLY,F,01/09/1994,Válido,28
28234,60,Suplente,NIVALDO FERREIRA DE MELO,NIVALDO MELO,M,10/05/1952,Válido,28
28288,197,Não eleito,PAULO NICÁCIO DA SILVA,PAULO NICÁCIO,M,22/11/1972,Anulado sub judice,28
28028,10,Suplente,CLAUDIA GUEDES DA SILVA,CLAUDIA GUEDES,F,29/12/1970,Válido,28
28900,93,Suplente,EVALDO DO NASCIMENTO OLIVEIRA,VAL MADERADA,M,05/11/1968,Válido,28
28388,39,Suplente,CRISTÓVÃO HENRIQUE DOS SANTOS,HENRIQUE TAXISTA,M,17/11/1979,Válido,28
28777,500,Suplente,EDILSON CANDIDO DOS SANTOS,EDILSON LOLÔ,M,18/06/1969,Válido,28
28000,4541,Eleito,SILVANIA BATINGA DE OLIVEIRA BARBOSA,SILVÂNIA BARBOSA,F,04/06/1969,Válido,28
28111,102,Suplente,LUCIANO COSTA NORONHA,LABA,M,18/10/1982,Válido,28
28333,20,Suplente,SIRLENE TAVARES DA SILVA,SIRLENE DO JACINTINHO,F,21/11/1965,Válido,28
28456,156,Suplente,ODIVAR AMANCIO DOS SANTOS FILHO,ODIVAR SANTOS,M,07/06/1954,Válido,28
28222,204,Suplente,JOSÉ AUDÁLIO SILVA SANTOS,AUDÁLIO NEGO DOIDO,M,14/03/1986,Válido,28
28788,2793,Suplente,DIVANI MARQUES DA SILVA,BARRIGA CHEIA,M,11/09/1966,Válido,28
28888,552,Suplente,RÔMULO LUCENA MARTINS ALVES,RÔMULO LUCENA,M,26/07/1962,Válido,28
28221,212,Não eleito,MANOEL BERNARDO GALVÃO JUNIOR,GALVÃO,F,25/09/2000,Anulado sub judice,28
28282,114,Suplente,MARCOS RODRIGUES DOS SANTOS,EMARCOS MACEIÓ,M,21/03/1972,Válido,28
28321,246,Suplente,HERMANN CALHEIROS ALVES,INHAME RODAS,M,18/08/1981,Válido,28
28300,17,Suplente,DANIELLY DA SILVA SANTOS,DANIELLY,F,13/10/1980,Válido,28
28346,56,Suplente,FRANCISCO DE ASSIS RODRIGUES MIRANDA,ASSIS CRB,M,19/11/1959,Válido,28
28700,60,Não eleito,MARIA JOANA DE SANTANA ARAUJO,JOANA DE SANTANA,M,23/06/1965,Anulado,28
28789,4065,Suplente,JOÃO LUIZ ROCHA,PASTOR JOÃO LUIZ,M,24/01/1956,Válido,28
28400,0,Suplente,WILLIELMA MARQUES DA SILVA,WILLIELMA MARQUES,F,23/12/1974,Válido,28
28001,220,Suplente,JOSÉ COSME DOS SANTOS,COSME SANTOS,M,06/07/1977,Válido,28
28122,2,Suplente,ERNANDI JOSÉ VIEIRA COSTA,NENO DA SAÚDE,M,30/01/1965,Válido,28
28555,836,Suplente,MARCIO VALERIO SANTOS SILVA,MISSIONÁRIO DO AMOR,M,31/03/1983,Válido,28
28100,59,Suplente,THAYNARA DAYANNE DA SILVA MALTA,THAYNARA FERRARI,F,20/01/1977,Válido,28
28128,168,Não eleito,FRANCISCO JOSE DA SILVA,IRMÃO CHICO DO PODER DO VOTO,M,13/11/1955,Anulado sub judice,28
21000,253,Não eleito,OSVALDO BATISTA ACIOLY MACIEL,OSVALDO MACIEL BANCADA POPULAR,M,01/11/1971,Válido,21
65123,1339,Não eleito,CLAUDIA ANICETO CAETANO PETUBA,CLAUDIA PETUBA,F,01/11/1988,Válido,65
65666,45,Não eleito,ROSANGELA DOS SANTOS SILVA,ROSA,F,03/10/1979,Válido,65
65113,1,Não eleito,THAMARA MAYANA MORAIS DE FARIAS,THAMARA MORAIS,F,26/09/1990,Válido,65
65333,62,Não eleito,JOSÉ FERNANDES DA COSTA,MAESTRO FERNANDES,M,16/03/1965,Válido,65
65444,95,Não eleito,DURVAL JOÃO DOS SANTOS NETO,DURVAL GUERREIRO,M,10/07/1982,Válido,65
65888,152,Não eleito,FRANCISMAR LINS DOS SANTOS,FRANCISMAR LINS,M,21/09/1981,Válido,65
65565,151,Não eleito,PAULO CESAR DOS SANTOS,PAULO CÉSAR,M,01/10/1978,Válido,65
65655,61,Não eleito,WELLINGTON ANTONIO PIERRE DE ALMEIDA,PROFESSOR PIERRE,M,13/04/1975,Válido,65
65002,224,Não eleito,LENILDA COSTA DOS SANTOS,LENILDA DO SURURU,F,29/02/1972,Válido,65
65200,51,Não eleito,DAIANE ARAÚJO DE LIMA,DAY LIMA,F,22/04/1989,Válido,65
65678,212,Não eleito,JACKWILDSON RAFAEL DA SILVA,PALHAÇO RICO,M,05/12/1971,Válido,65
65456,499,Não eleito,DARLAN ARGEMIRO FERREIRA CALHEIRO,DR DARLAN,M,22/03/1987,Válido,65
65111,694,Não eleito,CARLOS FERNANDO SANTOS CORREIA JUNIOR,JUNIOR SÓ REPAROS,M,05/05/1979,Válido,65
65800,378,Não eleito,DJALMA DOS SANTOS,JACO DO COLINA,M,02/11/1971,Válido,65
65006,126,Não eleito,GUILHERME DIAS BOMFIM,PROFESSOR GUILHERME BOMFIM,M,28/10/1978,Válido,65
65777,104,Não eleito,JENIVAL CORREIA ANASTÁCIO,VAL CORREIA,M,30/06/1974,Válido,65
65001,3,Não eleito,ACCACIA AGNESS DA SILVA ACIOLE,PROFESSORA ACCACIA,F,26/05/1991,Válido,65
65999,1056,Não eleito,JOSÉ WILLIAMS DA SILVA,WILLIAMS,M,01/02/1967,Válido,65
65000,115,Não eleito,AUTANILDO DE FREITAS COSTA,PROFESSOR AUTANILDO DE FREITAS,M,02/12/1961,Válido,65
65150,38,Não eleito,MANOEL MESSIAS SOARES DA SILVA,MANOEL MESSIAS,M,13/04/1990,Válido,65
65222,1044,Não eleito,JOYCE ELIZABETH ANDRADE DA SILVA,JOYCE ELIZABETH,F,12/11/1996,Válido,65
65455,85,Não eleito,JOSE ANTONIO EPANINONDAS SANTANA,DOQUINHA DO CALDINHO,M,24/01/1959,Válido,65
65400,65,Não eleito,ADEILTON MARIZ FERREIRA,ADEILTON MARIZ VIGIA,M,23/10/1976,Válido,65
65300,65,Não eleito,MARIA CELI ALVES BARBOSA DA SILVA,PROFESSORA CELI,F,23/01/1962,Válido,65
65550,120,Não eleito,JOSÉ CARLOS DA SILVA LEITE,CARLOS MOTOBOY,M,14/07/1986,Válido,65
65265,97,Não eleito,CICERO FERREIRA DA SILVA,PANGARÉ DO CHURRASQUINHO,M,05/05/1970,Válido,65
65100,328,Não eleito,JOSE LEANDRO SANTANA CANDIDO,LEO SANTANA,M,14/07/1983,Válido,65
65122,62,Não eleito,MARIA SANDRA TENORIO DE SILVA,PROFESSORA SANDRA TENORIO,F,10/10/1966,Válido,65
65555,1096,Não eleito,ROBSON DA SILVA LIMA,ROBINHO DAS GROTAS,M,06/05/1979,Válido,65
65220,56,Não eleito,JOSÉ LUIZ DA SILVA,IRMÃO SILVA,M,03/06/1953,Válido,65
65130,385,Não eleito,FRANCISCO ROCHA BATISTA JÚNIOR,FRANCISCO JÚNIOR,M,01/05/1980,Válido,65
65500,45,Não eleito,LUANA MARIA DA COSTA FERREIRA SANTOS,LUANA SANTOS,F,15/01/1982,Válido,65
90140,42,Não eleito,MARIA JOSE SAMPAIO DA SILVA,IRMÃ MARIA SAMPAIO,F,12/05/1965,Válido,90
90999,32,Não eleito,SILVIA REGINA TENORIO DE VASCONCELOS,SILVIA TENÓRIO,F,30/09/1971,Válido,90
90456,338,Não eleito,EDILSON DE LIMA SANTOS,PROFESSOR EDILSON,M,19/06/1982,Válido,90
90115,47,Não eleito,ANTONIO CARLOS MARQUES SANTOS,GAROTINHO,M,11/09/1954,Válido,90
90333,195,Não eleito,CICERO PAULINO COSTA,SARGENTO CROA,M,08/08/1968,Válido,90
90050,5,Não eleito,JANAINA DE OLIVEIRA SILVA,JANAINA OLIVEIRA,F,29/01/1986,Válido,90
90125,53,Não eleito,JOSE ALBERTO DOS SANTOS,IRMÃO ALBERTO DA SEGURANÇA,M,05/07/1969,Válido,90
90132,100,Não eleito,EDINALDO LEOPOLDINO LINS,EDINALDO LINS,M,01/12/1967,Válido,90
90234,213,Não eleito,NEDJA TAVEIROS,NEDJA TAVEIROS,F,09/01/1959,Válido,90
90214,48,Não eleito,EDILSON GOMES DA SILVA,PASTOR EDILSON,M,21/12/1973,Válido,90
90005,25,Não eleito,JAILTON CAMPOS MIRANDA,DJ THUPÁ,M,05/09/1980,Válido,90
90192,197,Não eleito,EDVALDO TORRES DE OLIVEIRA,DIVA TORRES,M,05/03/1963,Válido,90
90800,124,Não eleito,JOSE SERAFIM LUDOVICO ALMEIDA,PROFESSOR NETÃO,M,27/03/1974,Válido,90
90900,241,Não eleito,CARLOS EUGÊNIO LESSA DE AZEVEDO SAMPAIO,GG SAMPAIO,M,04/03/1983,Válido,90
90123,735,Não eleito,CLAUDIONILSON BORGES DA SILVA,CIRO BORGES,M,17/07/1971,Válido,90
90190,1020,Não eleito,WAGNER SIMAS FILHO,SARGENTO WAGNER SIMAS,M,26/07/1967,Válido,90
90273,53,Não eleito,JOSE DOS SANTOS,SANTOS SANTERO,M,24/08/1952,Válido,90
90001,3,Não eleito,TANIA MABEL ANDRADE BARRÊTO,TANIA MABEL,F,05/04/1976,Válido,90
90111,83,Não eleito,LUIZ VERÍSSIMO DA SILVA,BRAMA DO FORRO,M,09/01/1956,Válido,90
90789,224,Não eleito,ANTONIO EDUARDO DE LIMA,ANTONIO EDUARDO,M,14/07/1968,Válido,90
90134,14,Não eleito,ANA CLÁUDIA DOS SANTOS SOUZA,ANA CLAUDIA,F,29/11/1989,Válido,90
90321,28,Não eleito,CLAELTON MORAES RIOS,KEL RIOS,M,19/08/1998,Válido,90
90444,215,Não eleito,AUGUSTO TIAGO DANTAS BUARQUE DE HOLANDA,TIAGO HOLANDA,M,03/07/1979,Válido,90
90000,2083,Não eleito,EDUARDO ZENISSON DE OLIVEIRA ROSSITER CORRÊA,EDUARDO ROSSITER,M,29/11/1978,Válido,90
90070,10,Não eleito,DEUSDEMINA MARIA DA SILVA,DEUSDEMINA,F,31/05/1963,Válido,90
90344,117,Não eleito,HEMERSON LEITE DOS SANTOS,HEMERSON TAL,M,26/03/1980,Válido,90
90200,594,Não eleito,GILSON GOMES DA COSTA,GILSON DA LOTAÇÃO,M,20/01/1971,Válido,90
90222,232,Não eleito,JOSE MARIA CERQUEIRA TENORIO,ZE MARIA TENORIO,M,14/05/1953,Válido,90
90345,80,Não eleito,GEBSON DA SILVA MOREIRA,GEBSON,M,11/02/1979,Válido,90
90777,500,Não eleito,JOSÉ VALÉRIO SANTANA,VALERIO SANTANA,M,30/07/1972,Válido,90
90019,0,Não eleito,DAIZE ELIAS MIRANDA DE OLIVEIRA,DAIZE MIRANDA,F,18/08/1956,Válido,90
90009,562,Não eleito,JANIS JOPLIN SILVA DE LIMA,JANIS JOPLIN,F,03/03/1992,Válido,90
90110,39,Não eleito,JOSÉ SANTANA,JOSÉ SANTANA,M,21/07/1970,Válido,90
90221,37,Não eleito,MARIA BETANIA ESPINDOLA BARBOSA,TIA BEL,F,22/10/1964,Válido,90
90100,243,Não eleito,NAILTON VITOR DA SILVA,VITOR DO VALE,M,14/01/1964,Válido,90
90555,123,Não eleito,JOSENILDA RODRIGUES DA SILVA,TIA JÔ,F,22/04/1975,Válido,90
55180,8,Suplente,HELINA AMAZONAS DE MORAIS,HELINA,F,03/07/1975,Válido,55
55225,8,Suplente,CLAUDIANA PAULINO DOS SANTOS,CLAUDIA DO RIACHO DOCE,F,05/04/1969,Válido,55
55500,1212,Suplente,HEMERSON CASADO GAMA,HEMERSON CASADO,M,10/03/1967,Válido,55
55800,291,Suplente,JEFERSON BRUNO RIBEIRO DE MORAIS,JEFERSON MORAIS FILHO,M,22/01/1983,Válido,55
55700,83,Suplente,ENICLEIRE AZEVEDO FALCÃO,ENI FALCÃO,F,23/04/1977,Válido,55
55455,109,Suplente,MARCUS ANTONIO DE MOURA ASSUNÇÃO,MARCÃO DE EVENTOS,M,15/01/1963,Válido,55
55155,365,Suplente,EDMILSON HERMES DA SILVA,SGT HERMES,M,22/02/1967,Válido,55
55190,696,Suplente,FLAVIO LUIZ DE ALMEIDA,FLAVIO FOX,M,10/03/1971,Válido,55
55400,277,Suplente,JOSE CARLOS SANTOS DA SILVA,ZE DO BOI,M,27/07/1972,Válido,55
55888,3113,Suplente,ALAY BERGANE FERREIRA PARANHOS,ALAY PARANHOS,F,13/12/1999,Válido,55
55600,5,Suplente,MYLENA KATHELLYN DE SA DELFINO,MYLENA,F,01/04/1999,Válido,55
55777,371,Suplente,VALGETAN FERREIRA DE OLIVEIRA,VALGETAN FERREIRA,M,25/08/1967,Válido,55
55551,247,Suplente,AMELIA MENDONÇA DE SOUZA ALVES,AMELIA MENDONÇA,F,17/05/1966,Válido,55
55222,2180,Suplente,EDLÚCIO CANUTO PEREIRA DONATO,EDLUCIO,M,12/12/1980,Válido,55
55900,50,Suplente,ANGELA MARIA MARQUES SOUSA,ANGELA MARQUES,F,09/08/1962,Válido,55
55300,1582,Suplente,BARBARA ALEXANDRA GALINA FERREIRA SANTIAGO,BARBARA DO CONEXÃO,F,09/05/1976,Válido,55
55666,65,Suplente,LEONICE CARDOSO MOURA DOS SANTOS,NICE DE BEBEDOURO,F,04/11/1960,Válido,55
55120,75,Suplente,DJANETE BARBOSA SILVA,DJANETE,F,24/11/1962,Válido,55
55255,31,Suplente,WALTER ANANIAS DE BARROS FILHO,WALTER ANANIAS,M,08/02/1966,Válido,55
55123,5073,Eleito,JOSÉ MARCIO DE MEDEIROS MAIA JUNIOR,ZÉ MARCIO FILHO,M,20/03/1982,Válido,55
55000,3768,Eleito,JOÃO VICTOR LOUREIRO PESSOA CATUNDA,JOÃO CATUNDA,M,12/04/1996,Válido,55
55369,3663,Suplente,JOSE REYNALDO OLIVEIRA SIMOES DE MELO FILHO,REY COSTA,M,19/07/1990,Válido,55
55555,3777,Eleito,LEONARDO DA FONSECA DIAS,LEONARDO DIAS,M,31/12/1979,Válido,55
55789,849,Suplente,MARCELO BARBOSA DE LIMA,MARCELO LIMA,M,09/10/1978,Válido,55
55456,68,Suplente,MARCOS ANDRE OMENA DA SILVA,MARCOS ANDRÉ,M,09/11/1973,Válido,55
55111,3439,Suplente,MAURO GUEDES FARIAS JUNIOR,MAURO GUEDES,M,13/11/1980,Válido,55
55200,318,Não eleito,FÁBIO SILVA DOS SANTOS,FABIO GAGO,M,23/09/1982,Anulado,55
55444,129,Suplente,IVANOVITE MOURA TEIXEIRA FILHO,IVANOVITE,M,09/10/1995,Válido,55
55223,112,Suplente,CÍCERO BETANIO CARLOS DOS SANTOS,BETO CABELOS,M,19/02/1965,Válido,55
55999,759,Suplente,CLAUDIO DOS SANTOS NOGUEIRA,PAPA CAPIM,M,24/06/1974,Válido,55
55321,582,Suplente,DAVYSSON BARBOSA FERREIRA,DEVINHO BARBOSA,M,01/11/1996,Válido,55
55678,167,Suplente,JOSÉ CARLOS MOREIRA COSTA JÚNIOR,JUNIOR MOREIRA,M,01/09/1974,Válido,55
55055,302,Suplente,JOÃO HENRIQUE ROCHA AMORIM,JOÃO AMORIM,M,26/01/1980,Válido,55
55306,74,Suplente,MARIA DENISE ESTEVÃO DA MOTA,DENISE ESTEVÃO,F,05/06/1975,Válido,55
55333,543,Suplente,JOSÉ CICERO MELO DOS SANTOS,NEM DA FARMÁCIA,M,07/09/1965,Válido,55
55007,129,Suplente,JOSÉ IZAILDO DA SILVA,PROFESSOR IZAILDO,M,07/03/1961,Válido,55
55100,217,Suplente,DEYSE TYARA MARQUES DOS SANTOS,DEYSE TYARA,F,30/06/1982,Válido,55
20888,1308,Suplente,FÁBIO LEITE PALMEIRA,FÁBIO PALMEIRA,M,07/08/1981,Válido,20
20030,130,Suplente,FRANCISCA  CARDEAL DOS SANTOS SILVA,FRANCISCA CARDEAL,F,25/08/1969,Válido,20
20020,336,Suplente,MARIA DE FATIMA RIBEIRO DE OLIVEIRA,FÁTIMA RAMOS,F,03/08/1969,Válido,20
