numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
27077,130,Suplente,JOANA ROSALDA NEVES,JOANINHA,F,29/03/1949,Válido,27
27041,36,Suplente,ROSELI PIRES DA CRUZ,ROSE DO RONDON,F,18/01/1954,Válido,27
27150,43,Suplente,MARIA ELIZABETH MOSCIBROSKI DA SILVA,BETH DO ARTESANATO,F,25/01/1958,Válido,27
27033,174,Suplente,REGINALDO APARECIDO DA SILVA,REGINALDO SILVA,M,13/08/1968,Válido,27
27310,552,Suplente,KAYAN ACASSIO DA SILVA,KAYAN ACASSIO,M,09/03/1993,Válido,27
27007,1741,Suplente,ADAO RODRIGUES VIEIRA,ADÃO DA AMBULÂNCIA,M,02/11/1946,Válido,27
27789,61,Suplente,JOSÉ VALDIR DE OLIVEIRA,VALDIR VENCESLAU,M,04/10/1973,Válido,27
27001,402,Suplente,MARINS LERILIO SAMPAIO,MARINS SAMPAIO,M,13/10/1957,Válido,27
27125,3,Suplente,IVANIR BENNERT,BENNERT,M,11/11/1974,Válido,27
27456,114,Suplente,DERALDO SOUZA DE OLIVEIRA,OLIVEIRA DO SABARÁ,M,23/04/1967,Válido,27
27038,61,Suplente,ALESSANDRA HARUMI MATSUBARA COUTINHO,ALESSANDRA COUTINHO,F,28/06/1974,Válido,27
27013,58,Suplente,CLAUDECIR DO ESPIRITO SANTO,RAPOSÃO DA MEGA,M,28/01/1978,Válido,27
27888,190,Suplente,GILMAR GASPARINI,MANECO DO ACORDEON,M,17/03/1973,Válido,27
27222,197,Suplente,LUIZ CARLOS PIMENTEL MACHADO RAICOSKI,LUIZ PIMENTEL R,M,24/03/1980,Válido,27
27333,102,Suplente,DANIEL BRAZILIO DOS SANTOS,DANIEL BRAZILIO,M,14/12/1974,Válido,27
27777,437,Suplente,IRENE CANDIDO DA SILVA,IRENE DO POSTINHO,F,12/12/1961,Válido,27
27200,17,Suplente,JOÃO DOS SANTOS,JOÃO DO PINHEIRINHO,M,23/08/1960,Válido,27
27045,57,Suplente,DIVINA DA APARECIDA LARA PANICIO,DIVINA DA CIC,F,07/06/1965,Válido,27
27000,2527,Eleito,NILSON SALES,SALLES DO FAZENDINHA,M,23/02/1973,Válido,27
27555,242,Suplente,MARCO AURELIO NAKASHIMA BERGAMO,MARCO BÉRGAMO,M,04/08/1978,Válido,27
27750,382,Suplente,CARLOS JOSE VENTURA,VENTURA,M,15/09/1945,Válido,27
27004,0,Suplente,JACIRA CAMARGO CORREA,JACI CAMARGO,F,11/10/1982,Válido,27
27010,124,Suplente,MARCOS AURELIO DOMINGUES,PROFESSOR MARCÃO,M,16/11/1965,Válido,27
27110,188,Suplente,COSME FERREIRA DA SILVA,COSME PINTOR,M,25/10/1972,Válido,27
27156,73,Suplente,JOÃO ALEXANDRE DE SOUZA,JOÃO CURITIBANO,M,10/12/1964,Válido,27
27027,1262,Suplente,MATHEUS MOKDESE DOS SANTOS,MATHEUS MOKDESE,M,17/05/1996,Válido,27
27100,461,Suplente,ADEMIR FRANCISCO DA SILVA,ADEMIR FRANCISCO,M,15/01/1971,Válido,27
27244,386,Suplente,MIGUELINA TEREZINHA PAZDZIORA,PROFESSORA TEREZA DO TATUQUARA,F,29/09/1966,Válido,27
70705,12,Não eleito,ELLA PATRICIA MARQUES DOS SANTOS,ELLA SANTOS,F,31/03/1973,Válido,70
70170,224,Não eleito,VALMIR CORDEIRO DE ALMEIDA,VALMIR CORDEIRO,M,24/02/1976,Válido,70
70017,48,Não eleito,RONALDO ANDERSON PINTO,RONALDO PINTO,M,17/10/1975,Válido,70
70001,118,Não eleito,MARINA AGUIAR MAYER,MARINA MAYER,F,13/02/1977,Válido,70
70038,169,Não eleito,LEANDRO CHAGAS MOREIRA DA COSTA,LEANDRO COSTA,M,24/04/1990,Válido,70
70367,142,Não eleito,SIMONE ARAUJO DA SILVA RODRIGUES,PASTORA SIMONE ARAUJO,F,18/05/1977,Válido,70
70777,498,Não eleito,ISABEL TOFANELLI,ISABEL TOFANELLI,F,20/05/1960,Válido,70
70055,237,Não eleito,ROBERTA KISY GUIMARÃES LOURENÇO,ROBERTA KISY,F,05/05/1980,Válido,70
70089,332,Não eleito,MAURO GIOVANI DO NASCIMENTO,MAURO NASCIMENTO,M,28/12/1971,Válido,70
70450,62,Não eleito,GRAZIELLA MATRA MINUTILLO,GRAZI MATRA,F,31/07/1975,Válido,70
70007,490,Não eleito,DAVID EGDOBERTO DA SILVA,DAVI EG SILVA,M,09/05/1977,Válido,70
70000,172,Não eleito,FABIO RODRIGO DE JESUS,FABIO JESUS,M,26/10/1980,Válido,70
70070,292,Não eleito,IZAIAS MEIRELES,IZAIAS MEIRELES,M,28/02/1973,Válido,70
70717,191,Não eleito,TIAGO AUGUSTO TILLMANN,TIAGO TILLMANN,M,20/09/1984,Válido,70
70789,803,Não eleito,ADMILSON GOMES DA SILVA,BA DO ESPORTE,M,08/05/1968,Válido,70
70323,10,Não eleito,TANIA QUERINO SOARES ANDRADE DHOM,TANIA DHOM,F,23/01/1962,Válido,70
70321,73,Não eleito,CARLOS EDUARDO ALVES DE OLIVEIRA,EDUARDÃO DO XAXIM,M,22/06/1979,Válido,70
70150,125,Não eleito,LENETH DE OLIVEIRA SANTOS,LENETH SANTOS,F,15/06/1989,Válido,70
70888,456,Não eleito,RIVANIO APARECIDO RODRIGUES,RIVAS RODRIGUES,M,02/04/1972,Válido,70
70678,265,Não eleito,ELISABETE DINIZ MIRANDA,BETINHA DINIZ,F,24/04/1969,Válido,70
70555,90,Não eleito,PAULO ROBERTO RIBEIRO CANALI,PAULO NINJA,M,16/12/1969,Válido,70
70100,58,Não eleito,AROLDO GALDINO DE BRITO,GALDINO BRITO,M,18/07/1962,Válido,70
70047,60,Não eleito,LEHI HUMBERTO ILLESCAS,LEHI ILLESCAS,M,10/03/1961,Válido,70
70102,76,Não eleito,ANA MARIA DIAS,ANA MARIA DIAS,F,01/09/1978,Válido,70
70900,74,Não eleito,ELAINE APARECIDA MIGUEL,ELAINE MIGUEL,F,25/02/1969,Válido,70
70490,144,Não eleito,MARCELINO RIBEIRO ANTUNES,PROFESSOR MARCELINO,M,21/07/1960,Válido,70
70456,142,Não eleito,DOMINGOS DE SOUZA BARBOSA,DOMINGOS BARBOSA,M,10/04/1953,Válido,70
70500,141,Não eleito,EMERSON TELEDZINSKI,EMERSON TELEDZINSKI,M,07/08/1972,Válido,70
70077,1519,Não eleito,WANDERLEY DE CARVALHO,WANDERLEY DE CARVALHO,M,28/05/1959,Válido,70
70123,80,Não eleito,KASSIUS VIDA,RONAN MARINO,M,14/08/1971,Válido,70
70022,1774,Não eleito,CARLOS EDUARDO ALVES TEIXEIRA DO PRADO,KADU PRADO,M,22/01/1990,Válido,70
70722,54,Não eleito,LEANDRA DIEGA WAGNER,LEANDRA WAGNER,F,21/09/1972,Válido,70
70707,401,Não eleito,ISABEL FONTOURA,ISABEL FONTOURA,F,27/07/1972,Válido,70
70999,213,Não eleito,MURILO MANOEL DOS SANTOS JUNIOR,JUNINHO DA DISTRIBUIDORA,M,03/12/1982,Válido,70
70700,154,Não eleito,MOISES BRASILEIRO NOGUEIRA,MOISES BRASILEIRO,M,21/07/1953,Válido,70
70266,2,Não eleito,MARIANE MORAES CHAVES,MARIANE CHAVES,F,11/02/1993,Válido,70
70190,538,Não eleito,MARCOS DE OLIVEIRA LUZ,SOLDADO LUZ,M,12/03/1974,Válido,70
23833,174,Suplente,LUIZ CARLOS DOS SANTOS,MANINHO DAS FRUTAS,M,10/01/1968,Válido,23
23123,2605,Suplente,NARCISO DORO JUNIOR,NARCISO DORO,M,28/04/1962,Válido,23
23333,418,Suplente,MIRELLA NEVES FERRAZ,MIRELLA FERRAZ,F,08/08/1980,Válido,23
23001,244,Suplente,SERGIO ANTONIO SCORSIM,SERGIO SCORSIM,M,18/06/1951,Válido,23
23060,182,Suplente,IVETE GUALBERTO,IVETE GUALBERTO,F,17/05/1957,Válido,23
23077,2348,Suplente,GABRIEL KIO DE CAMPOS KOSEKI,GABRIEL KIO,M,15/09/1995,Válido,23
23030,61,Suplente,EDILSON GRECZYSCZYN,EDILSON POLAKO,M,17/11/1989,Válido,23
23303,239,Suplente,EIDILAMAR DO ROCIO MACHADO CIT,EIDI MACHADO,F,03/08/1966,Válido,23
23000,70,Suplente,VALDECIR ANTONIO GIELDA,PR DO BEM GIELDA,M,05/06/1966,Válido,23
23223,83,Suplente,IVAIR LUIZ CABRAL,IVAN CABRAL,M,26/02/1968,Válido,23
23456,383,Suplente,ALEX SANDRY BOZON MODELLI,ALEX CORUJA,M,09/01/1980,Válido,23
23400,776,Suplente,JOSUE ALEXANDRE SANDER,JOSUÉ SANDER,M,24/09/1985,Válido,23
23100,526,Suplente,SAULO DA FE DE FREITAS,SAULO TIGRE DA VILA,M,01/08/1967,Válido,23
23323,51,Suplente,LUCIANE DOREA DA SILVA KRAMEK,PROFESSORA LUCIANE,F,15/11/1975,Válido,23
23066,28,Suplente,WALDEIR GARCIA DE SOUZA,WGS MANINHO,M,05/09/1963,Válido,23
23737,43,Suplente,PATRICIA DE BONA MATTOS,PATRICIA MATTOS,F,10/08/1979,Válido,23
23300,48,Suplente,ANDRE AZEVEDO ROCHA,ANDRE ROCHA,M,03/03/1975,Válido,23
23276,22,Suplente,SUELI COSTA ROSA,SUELI COSTA ROSA,F,27/06/1960,Válido,23
23444,6441,Eleito,HERIVELTO ALVES DE OLIVEIRA,HERIVELTO OLIVEIRA,M,24/09/1963,Válido,23
23147,71,Suplente,SIDNEI DE QUADROS,SIDNEI VIZINHO DA FRUTARIA,M,03/04/1957,Válido,23
23200,666,Suplente,CASSIO LUIZ COSCIA RICCI II,CASSIO RICCI II,M,23/02/2002,Válido,23
23040,985,Suplente,FRANCINEDI MARTINS,FRAN DA DONA LUORDES,F,24/07/1966,Válido,23
23233,197,Suplente,EDSON APARECIDO ZANARDO,EDSON ZAZA,M,09/08/1963,Válido,23
23723,92,Suplente,ROSILENE DO NASCIMENTO ANTUNES,ROSE CABELEIREIRA,F,24/12/1966,Válido,23
23410,338,Suplente,AULIO COSTA ZAMBENEDETTI,AULIO ZAMBENEDETTI,M,05/01/1965,Válido,23
23045,1573,Suplente,EGBERT SCHLOGEL,EGBERT SCHLOGEL,M,19/02/1964,Válido,23
23007,64,Suplente,MONICA CAETANO DA SILVA,MÔNICA CAETANO,F,12/03/1963,Válido,23
23232,223,Suplente,CARLOS ODALJAR GOMES,PROF CARLOS GOMES,M,05/03/1952,Válido,23
23033,1386,Suplente,OSMAR JEFERSON SALLES DA SILVA,JEFERSON SALLES,M,27/05/1990,Válido,23
23023,192,Suplente,NICEIA MARILU GLOWASKI,NICEIA MARILU,F,07/03/1958,Válido,23
15150,119,Suplente,SILENE FARIA SANTOS,PEDAGOGA SILENE,F,08/06/1963,Válido,15
15222,110,Suplente,GREIDS ALVES MATOS SANTOS,GREIDS ALVES,M,29/10/1982,Válido,15
15156,162,Suplente,LUCIANO PEREIRA DE CARVALHO,LUCIANO,M,20/10/1984,Válido,15
15876,253,Suplente,VILSON PINHEIRO SIMOES,VILSON SIMÕES,M,30/07/1969,Válido,15
15007,4439,Eleito,NOEMIA DE SOUZA E SILVA ALVES ROCHA,NOEMIA ROCHA,F,07/07/1961,Válido,15
15888,163,Suplente,WILLIAN JOSE GATTO,WILLIAN DO QUEIJO,M,24/03/1960,Válido,15
15151,1317,Suplente,HENRY BAPTISTA XAVIER,HENRY XAVIER,M,12/03/1981,Válido,15
15021,80,Suplente,SEBASTIAO DOMINGOS PEREIRA,BARAO DA KOMBI VERDE,M,18/11/1937,Válido,15
15023,357,Suplente,VALMIR DE SOUZA,PASTOR VALMIR,M,27/07/1981,Válido,15
15444,150,Suplente,CAMILA MOREIRA DA SILVA,CAMILA MOREIRA,F,13/12/1981,Válido,15
15002,512,Suplente,EVA TERESINHA FERREIRA DE MACEDO,EVA DA SAUDE,F,01/02/1952,Válido,15
15020,560,Suplente,JACKSON CESAR DE LIMA,PROFESSOR JACKSON,M,07/11/1969,Válido,15
15100,540,Suplente,VICENTE NUNES DOS SANTOS,VICENTE DA SAUDE,M,29/08/1965,Válido,15
15223,40,Suplente,WAGNER PADILHA RIBEIRO,WAGNER RIBEIRO,M,03/09/1989,Válido,15
15008,816,Suplente,ALESSANDRA MARA DO NASCIMENTO,ALLE NASCIMENTO,F,04/06/1978,Válido,15
15051,336,Suplente,GEOVANNI CASTELLI DE LUCA,GEOVANNI DE LUCA,M,19/06/1982,Válido,15
15015,423,Suplente,SILVIA JULIANA RIBEIRO BOBERG,JULIANA RIBEIRO,F,28/06/1979,Válido,15
15615,71,Suplente,BRUNO VIVAN BERNARTT,BRUNO BERNARTT,M,24/07/1990,Válido,15
15123,1582,Suplente,JOSE CARLOS CHICARELLI,CHICARELLI CIR DENTISTA,M,20/09/1962,Válido,15
15128,965,Suplente,OCTAVIO AUGUSTO DE LEÃO BUCHI,OCTAVIO BUCHI,M,13/09/1979,Válido,15
15345,95,Suplente,IARA LEMES DA SILVA,IARA DO AGUA VERDE,F,03/02/1953,Válido,15
15555,139,Suplente,GENIARIO DE FREITAS BAIAO,GENIARIO BAIAO,M,15/04/1963,Válido,15
15155,509,Suplente,FRANCISCO SCORSIN LEITE,CHICO DA BALANCA,M,31/12/1985,Válido,15
15033,36,Suplente,SANDRO CORREA DA SILVA,SANDRO CORRÊA,M,07/12/1970,Válido,15
15125,123,Suplente,CLEILDO JOSE DA SILVA,CLEILDO SILVA,M,29/07/1980,Válido,15
15520,206,Suplente,ARMELINDO ANTONIO DE NARDIN,ARMELINDO DO COSTELAO,M,26/12/1956,Válido,15
15041,274,Suplente,LARISSA ESTEVES MAFTUM,LARISSA MAFTUM,F,04/06/1981,Válido,15
15322,231,Suplente,JULIANA GUEDES DA SILVA WAZNY,PROFESSORA JULIANA WAZNY,F,10/12/1974,Válido,15
15215,454,Suplente,JOSELENI DE ARAUJO AGOSTINHO,JOSI AGOSTINHO,F,29/11/1976,Válido,15
15661,60,Suplente,SILVIA DE CASSIA ROSA,SILVIA ROSA,F,12/10/1962,Válido,15
15425,41,Suplente,GILBERTO WILSENSKI,GILBERTO DO BAIRRO,M,25/04/1955,Válido,15
15090,645,Suplente,WALDIR APARECIDO RANGEL DA SILVA,WALDIR DO CONTRADIÇÃO,M,13/08/1970,Válido,15
15551,185,Suplente,FLORENCIA VALERIA GALASTRI,PROFESSORA FLORENCIA,F,11/09/1960,Válido,15
15190,1176,Suplente,JOSE ANTONIO DE MELO FILHO,ZECA MELO,M,11/01/1979,Válido,15
15040,181,Suplente,ITURIEL INACIO PEREIRA DOS SANTOS,ITURIEL INÁCIO,M,01/02/1971,Válido,15
15576,103,Suplente,ANTONIO DAS NEVES,PROF NEVES,M,05/08/1960,Válido,15
15456,897,Suplente,ANTONIO MENDES DE MELO,PROF ANTÔNIO DO COLEGIÃO,M,10/11/1960,Válido,15
15000,217,Suplente,JOAO VALENTIN DA SILVA,JOAO DE CROQUI,M,20/10/1951,Válido,15
15315,175,Suplente,VICTOR HUGO NOBLE TEIXEIRA,VICTOR CARTEIRO,M,17/02/1962,Válido,15
15333,196,Suplente,SANDRO LUIZ SOLERA,SANDRO SOLERA,M,13/07/1974,Válido,15
15006,39,Suplente,ADRIANO PAULO PASSERINI,ADRIANO DO CAJURU,M,01/02/1973,Válido,15
15153,797,Suplente,ANA PAULA VILAR RIBEIRO DA SILVA,ANA PAULA VILAR,F,05/05/1972,Válido,15
15800,144,Suplente,ELOIR DE ALMEIDA GONCALVES,ELOIR ALMEIDA,M,04/08/1967,Válido,15
15777,1040,Suplente,SILVIA CRISTINA DE LIMA,PROFESSORA SILVIA,F,23/05/1980,Válido,15
15225,3,Suplente,MARILDA BARON CASEMIRO,MARILDA BARON,F,22/05/1960,Válido,15
15673,36,Suplente,AROLDO DOS SANTOS,AROLDO DO POSTO,M,23/11/1972,Válido,15
15678,680,Suplente,JOSE MARIA DE PAULA CORREIA,DELEGADO ZÉ MARIA,M,01/08/1948,Válido,15
15130,11,Suplente,JAKELINE ROSA DE MORAES,JAKELINE MORAES,F,16/01/1967,Válido,15
15632,187,Suplente,IRIO SCOLIMOSKI,IRIO SCOLIMOSKI,M,02/07/1963,Válido,15
15009,36,Suplente,ISRAEL TAGLIARI,PROFESSOR PARDAL,M,29/08/1948,Válido,15
15084,74,Suplente,ALCEU DE CASTRO,ALCEU DE CASTRO,M,25/03/1950,Válido,15
15001,3867,Suplente,SILBERTO CARDOSO,PROFESSOR SILBERTO,M,04/02/1970,Válido,15
15920,33,Suplente,CICERO MARCELINO DA SILVA,NETO FEITOSA,M,14/05/1977,Válido,15
25123,6466,Eleito,JOSE ORTIZ LINS,ZEZINHO DO SABARA,M,01/07/1963,Válido,25
25100,572,Suplente,GERALDO GONCALVES DOS SANTOS,ATALAIA,M,25/05/1956,Válido,25
25041,901,Suplente,RAFAEL MAGOSSO,RAFAEL MAGOSSO,M,12/09/1984,Válido,25
25202,126,Suplente,DOUGLAS ARTUR WAGNER,DOUGLAS WAGNER,M,04/05/1962,Válido,25
25015,120,Suplente,ISABELA KETLEN FERREIRA CASTRO,BELA DA MALVINAS,F,23/03/1989,Válido,25
25772,75,Suplente,PAULO CESAR PIVA BASSO,PAULO CESAR BASSO,M,07/09/1972,Válido,25
25777,151,Suplente,AUREA REGINA MULLER MILANI,REGINA MÜLLER,F,18/03/1949,Válido,25
25678,10061,Eleito,SERGIO RENATO BUENO BALAGUER,SERGINHO DO POSTO,M,20/08/1967,Válido,25
25321,778,Suplente,DENILSON CHRYSTIAN DE ANDRADE,DIMI ANDRADE,M,18/02/1982,Válido,25
25625,6061,Eleito,SABINO PICOLO,SABINO PICOLO,M,10/12/1950,Válido,25
25333,154,Suplente,MARCIO JOSE DO NASCIMENTO BEZERRA,MARCIO DA OBRA,M,12/10/1994,Válido,25
25999,1460,Suplente,ANTONIO BORGES DOS REIS,ENGENHEIRO BORGES DOS REIS,M,21/04/1958,Válido,25
25111,1769,Suplente,SHIRLEY PEREIRA ORDONIO,SHIRLEY ORDONIO,F,01/04/1976,Válido,25
25125,1213,Suplente,MARIA JULIA XAVIER RODRIGUES,MARIA JULIA DO VOVÔ VITORINO,F,17/11/1964,Válido,25
25222,400,Suplente,LUIZ CARLOS DE OLIVEIRA RUELA,LUIZÃO CAPOTAS CURITIBA,M,29/09/1970,Válido,25
25555,4032,Suplente,RAFAELA MARCHIORATO LUPION MELLO,RAFAELA LUPION,F,07/02/1984,Válido,25
25255,332,Suplente,FABIANO RIBEIRO VIEIRA,FABIANO VIEIRA,M,04/01/1990,Válido,25
25297,75,Suplente,CASSIA SERGIO OLIVEIRA DE JESUS,CASSIA OLIVEIRA,F,13/08/1991,Válido,25
25252,1376,Suplente,JOAO LUIZ SIMOES CORDEIRO,JOAO DO SUCO,M,09/06/1958,Válido,25
25925,2209,Suplente,GENIVALDO JOSE DOS SANTOS,GENIVALDO SANTOS,M,25/10/1962,Válido,25
25052,111,Suplente,LUCAS NEKEL DA SILVA,LUCAS NEKEL,M,22/04/2000,Válido,25
25500,4853,Eleito,ANTONIO CARLOS DO CARMO,TONINHO DA FARMACIA,M,25/04/1963,Válido,25
25020,234,Suplente,GENI DE SOUZA RODRIGUES,GENI DA GALERIA TIJUCAS,F,30/12/1969,Válido,25
25762,441,Suplente,LUIZ NERES CARVALHO,SARGENTO NERES,M,15/03/1968,Válido,25
25156,1325,Suplente,PEDRO RODRIGO DE ANDRADE,PROFESSOR PEDRO,M,01/04/1975,Válido,25
25030,73,Suplente,EVELYN VASCO,EVELYN DA FEIRA DO LARGO,F,30/05/1959,Válido,25
25025,5755,Eleito,MAURO JOSE IGNACIO,MAURO IGNACIO,M,30/12/1963,Válido,25
25331,163,Suplente,ISABELA LUSTOSA MACHADO,ISABELA LUSTOSA,F,12/01/1978,Válido,25
25550,383,Suplente,JOAO LUIZ AVELINO DA SILVA,JOAO DO SALAO,M,18/11/1958,Válido,25
25620,276,Suplente,EDILENE FATIMA RAMOS,DILA DO ESPETINHO,F,05/02/1981,Válido,25
25077,326,Suplente,CRISTIANO FERNANDO VIEIRA DE SOUZA,PAI CRIS,M,06/12/1973,Válido,25
25000,987,Suplente,MARIA APARECIDA FRANCISCO,CIDA LEIT,F,08/05/1970,Válido,25
25663,48,Suplente,MAURICIO FORTES,MAURICIO FORTES,M,15/04/1980,Válido,25
25250,222,Suplente,FERNANDO VERDI,VERDI,M,25/02/1984,Válido,25
25975,42,Suplente,DANA ANGELA DANNA,DANA ANGELA,F,15/02/1975,Válido,25
25069,200,Suplente,IVAN RODRIGUES DE OLIVEIRA,IVAN BOM SUCESSO,M,22/08/1969,Válido,25
25711,1314,Suplente,ISAIAS PEREIRA DA SILVA,MAESTRO ISAIAS,M,19/02/1962,Válido,25
25257,772,Suplente,PAULINA HILEBRANT,PAULINA HILEBRANT DO HAUER,F,13/07/1959,Válido,25
25005,106,Suplente,SIRLEI BETTIO,SHIRLEY BETTIO,F,26/07/1937,Válido,25
25785,34,Suplente,MICHEL FAGUNDES,MICHEL FAGUNDES,M,07/10/1985,Válido,25
25175,1388,Suplente,ANDERSON PAULO ALMEIDA,ANDERSON CHINHO,M,03/08/1975,Válido,25
25888,538,Suplente,FRANCIELY PASSARELI,FRANCIELY PASSARELI,F,30/11/1985,Válido,25
25190,2969,Suplente,RITA APARECIDA DE OLIVEIRA,CORONEL APARECIDA,F,21/05/1959,Válido,25
25016,1,Suplente,FELIPE HENRIQUE DE ABREU,FELIPE HENRIQUE DE ABREU,M,16/11/1982,Válido,25
25725,120,Suplente,MARINYR DAS GRAÇAS CHILA,MARINYR CHILA,F,03/01/1961,Válido,25
11811,517,Suplente,LUIZ KARWOWSKI JUNIOR,LUIZ KARWOWSKI,M,22/09/1973,Válido,11
11100,102,Suplente,JOANITA TENTILIANO DOS SANTOS KINSKI,JOANITA KINSKI,F,12/09/1954,Válido,11
11444,822,Suplente,EDSON MACIEL,PROFESSOR EDSON MACIEL,M,13/07/1975,Válido,11
11777,4093,Eleito,OSCALINO DE MELO,OSCALINO DO POVO,M,13/04/1950,Válido,11
11727,8,Suplente,ELIANE RIBEIRO VOIGT,ELIANE VOIGT,F,21/11/1969,Válido,11
11877,96,Suplente,IVONETE LUIZ DA SILVEIRA EUZEBIO,IVONETE,F,25/08/1942,Válido,11
11723,206,Suplente,PAULO LUIZ SCARIOT,PAULO SCARIOT,M,23/07/1966,Válido,11
11121,340,Suplente,ALTAYR DIAS PACHECO,PACHECO,M,08/09/1972,Válido,11
11888,1774,Suplente,CAXIAS RIBAS,DR CAXIAS,M,13/12/1959,Válido,11
11500,430,Suplente,GRAZIELA ABDALLA LOYOLA LOBO,GRAZI ABDALLA,F,12/06/1980,Válido,11
11041,712,Suplente,LUCIANA MULLER,LUCIANA MULLER,F,03/12/1991,Válido,11
11800,277,Suplente,FERNANDO JOSE JOHNSON,JOHNSON,M,28/05/1962,Válido,11
11211,185,Suplente,MANASSES CAMARGO DOS SANTOS,MANASSES,M,07/11/1981,Válido,11
11321,231,Suplente,PAULO WOTKOSKI FILHO,PAULO POLATI,M,11/05/1949,Válido,11
11250,46,Suplente,FABRICIO SALGADO DE SOUZA,SALGADO,M,16/08/1972,Válido,11
11567,58,Suplente,SILMARIA MAGALHAES SATHLER JANUARIO,SILMARIA JANUARIO,F,23/10/1951,Válido,11
11147,1348,Suplente,JOSE CARLOS DA SILVA,CARLINHOS DA SINALEIRA,M,07/11/1961,Válido,11
11010,278,Suplente,FERNANDO NUNES GONÇALVES,FERNANDINHO,M,10/10/1977,Válido,11
11222,165,Suplente,MARIA ISABEL CARREIRA,MARIA DO BAIRRO,F,12/04/1948,Válido,11
11511,1230,Suplente,OCTAVIO BOSCARDIN BORGHETTI,OCTAVIO BOSCARDIN BORGHETTI,M,13/10/1987,Válido,11
11700,54,Suplente,FABIO JORGE PADILHA RIBEIRO,FABIO JORGE,M,07/12/1984,Válido,11
11300,152,Suplente,EDSON JOSE DA SILVA,DINHO HOMEM DE FERRO,M,03/06/1974,Válido,11
11234,638,Suplente,CHRYSTYAN YUZO KISHIDA,CHRYS KISHIDA,M,14/03/1977,Válido,11
11380,266,Suplente,GIVANILDO DE JESUS OLIVEIRA,GIVA CURITIBA,M,23/07/1975,Válido,11
11001,71,Suplente,SANDRA MARA DA SILVA,SANDRA MARA,F,21/08/1975,Válido,11
11110,118,Suplente,IVO ROBERTO DA SILVA,IVO ROBERTO,M,02/06/1953,Válido,11
11077,57,Suplente,PAULO CESAR HUSALUK,PAULO CESAR HUSALUK,M,12/03/1958,Válido,11
11137,97,Suplente,AMINI ALI ISMAEL EL ASSAL,AMINI ASSAL,F,31/03/1962,Válido,11
11550,2032,Suplente,RAFAEL GUSTAVO LOPES,RAFAEL LOPES RAGULO,M,10/09/1982,Válido,11
11099,167,Suplente,JOSE DA SILVA,ZE DA SILVA,M,15/05/1964,Válido,11
11911,290,Suplente,LUCIANA MOREIRA DA COSTA,LUCIANA MOREIRA DA COSTA,F,06/09/1972,Válido,11
11789,58,Suplente,DEISE MUCKE,DEISE MUCKE,F,26/06/1977,Válido,11
11020,104,Suplente,ANA CLAUDIA DO PILAR RUPPRECHT,ANA RUPPRECHT,F,06/05/1993,Válido,11
11111,2340,Suplente,LUCIANO CRUZ CARVALHO,LUCIANO CARVALHO,M,15/09/1978,Válido,11
11007,143,Suplente,LUIZ CARLOS ALVES MACHADO,LUIZ CARLOS ALVES MACHADO,M,22/11/1964,Válido,11
11324,209,Suplente,EDENIR DA SILVA,EDENIR DO CALDO DE CANA,M,02/11/1965,Válido,11
