numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
17417,189,Suplente,SOLANITA MARIA ANDREANI,SOL ANDREANI,F,10/07/1966,Válido,17
17700,591,Suplente,MARCOS ROCHA MARTINS DA SILVA,MARCOS SILVA,M,17/01/1986,Válido,17
17070,305,Suplente,DOUGLAS WELKER DUARTE DE SOUZA,DOUGLAS DUARTE,M,20/08/1986,Válido,17
17339,370,Suplente,IONALDO JOSÉ ARCE,CAPITÃO ARCE,M,26/05/1946,Válido,17
17091,337,Suplente,JOÃO DA CRUZ OLIVEIRA DA SILVA,TENENTE JOÃO SILVA,M,30/03/1969,Válido,17
17175,142,Suplente,GERSON NASCIMENTO DE SOUZA,SUBOFICIAL GERSON,M,27/05/1972,Válido,17
17357,215,Suplente,KLEBER DA CRUZ PEIXOTO,KLEBER COWBOY,M,15/07/1980,Válido,17
17312,196,Suplente,JANINE MARQUES LEOCÁDIO,JANINE LEOCÁDIO,F,29/11/1970,Válido,17
17077,94,Suplente,CLEMENTINO FERREIRA BRITES FILHO,CLEMENTINO BRITES,M,05/10/1953,Válido,17
17193,706,Suplente,LUÍS ALBERTO MOTA,SUBTENENTE MOTA,M,30/01/1968,Válido,17
17201,243,Suplente,EZEQUIEL CONCEIÇÃO CENTURION,EZEQUIEL CENTURION,M,22/10/1970,Válido,17
17067,57,Suplente,ANA PAULA TINOCO SANTIAGO,ANA SANTIAGO,F,20/06/1975,Válido,17
20130,51,Não eleito,JOSÉ EDUARDO DA SILVA,EDUARDO PIPOCA,M,13/07/1975,Válido,20
20600,95,Não eleito,LUCAS OLMO ORTIZ,LUKINHAS OLMO,M,03/10/1950,Válido,20
20157,32,Não eleito,LAUDINEIA ALVES,NENÉ,F,31/08/1985,Válido,20
20099,129,Não eleito,ANA PAULA DE SOUZA MEAURIO MACIEL,ANA MEAURIO,F,02/01/1979,Válido,20
20215,452,Não eleito,GISLAINE ROSALINA BRANDÃO BARBOZA,GISLAINE BRANDÃO,F,10/07/1982,Válido,20
20123,303,Não eleito,ANTONIO WILSON FERREIRA,ANTONIO ARAMONI,M,27/02/1980,Válido,20
20320,39,Não eleito,PATRICIA CARVALHO ESPINDOLA,PATTY CARVALHO,F,11/02/1975,Válido,20
20000,122,Não eleito,FABIO BARBOSA PINTO,FABIO PINTO ,M,01/08/1980,Válido,20
20100,118,Não eleito,MARCOS ANDRE RIBEIRO DE OLIVEIRA,MARCOS ANDRE,M,27/12/1992,Válido,20
20059,564,Não eleito,ALEXANDRE MENEZES DOS SANTOS,XANDÃO PROTETOR DOS ANIMAIS,M,10/10/1982,Válido,20
20236,198,Não eleito,FLÁVIA SOUZA DA SILVA,SARGENTO FLÁVIA,F,12/05/1976,Válido,20
20110,73,Não eleito,ELIZEU RIBEIRO DA SILVA,ELIZEU RIBEIRO,M,16/11/1984,Válido,20
20777,114,Não eleito,ROSA FLORIANO,ROSA FLORIANO,F,01/10/1977,Válido,20
20191,246,Não eleito,FÁBIO ROBERTO SODRÉ,INSPETOR SODRÉ,M,16/10/1971,Válido,20
20007,477,Não eleito,LUCIANO ARRUDA DA SILVA,PR LUCIANO,M,18/10/1976,Válido,20
20020,456,Não eleito,BRUNO ORTIZ BARBOSA,BRUNO ORTIZ,M,20/01/1988,Válido,20
20920,51,Não eleito,WESLEN RODRIGUES BRITO,WESLEN BRITO,M,01/04/1979,Válido,20
20002,5,Não eleito,ANA PAULA MARTINS BRITEZ,PAULA BRITEZ,F,10/08/1972,Válido,20
20200,392,Não eleito,ROBERTO SANTOS DURÃES,DURÃES,M,31/07/1958,Válido,20
20313,32,Não eleito,FERNANDA MAGALHÃES DA SILVA,NANDA MAGALHÃES,F,24/08/1988,Válido,20
20222,18,Não eleito,AIDE DE MORAES,AYDE,F,30/07/1953,Válido,20
20888,580,Não eleito,LUIZ ANTONIO CURCI,LUIZ CURCI,M,03/11/1962,Válido,20
20789,162,Não eleito,REGINALDO DE OLIVEIRA FERRERIA,PASTOR REGINALDO FERREIRA,M,06/06/1971,Válido,20
20012,18,Não eleito,OSVALDO BAPTISTA NETO,OSWALDO NETO,M,11/12/1984,Válido,20
20800,252,Não eleito,JOSAFÁ ANTONIO QUEIROZ,JOSAFÁ COQUINHO,M,04/10/1977,Válido,20
20720,56,Não eleito,EDSON DOS SANTOS FIDELIS,EDSON FIDELIS,M,22/06/1965,Válido,20
20001,114,Não eleito,JOSÉ EDUARDO ROSA MORAES,ZEDU,M,09/04/1969,Válido,20
25456,27,Suplente,KELLY PATRICIA JARA DOS SANTOS DANTAS,PATRICIA JARA,F,06/09/1980,Válido,25
25120,47,Suplente,ULISSES DE OLIVEIRA PINTO,ULISSES OLIVEIRA,M,01/07/1975,Válido,25
25789,598,Suplente,GLEIBE ROSA MÁXIMO,MAXIMO BRASIL,M,10/11/1966,Válido,25
25345,87,Suplente,WASHINGTON SANT ANA DA ROCHA,WASHINGTON,M,16/01/1987,Válido,25
25700,157,Suplente,KATIUSICIA CAMPOS DUTRA GOMES,KATIUSCIA CAMPOS,F,29/12/1976,Válido,25
25800,4117,Eleito,SILVIO EDUARDO ALVES PENA,SILVIO PITU,M,21/03/1984,Válido,25
25123,428,Suplente,THIAGO MONACO MARQUES,TENENTE MONACO,M,30/10/1979,Válido,25
25200,69,Suplente,RAQUEL CORREIA DA SILVA,KEL CORREIA,F,07/03/1980,Válido,25
25221,51,Suplente,MARCIO LUIZ DE CARVALHO,MARCIO CARVALHO,M,22/01/1976,Válido,25
25500,206,Suplente,JOSIAS DE SOUZA,BALA DE PRATA,M,09/06/1977,Válido,25
25000,2789,Suplente,JOSÉ EDUARDO CURY,DR CURY,M,19/03/1949,Válido,25
25777,271,Suplente,ELIZETE OLIVEIRA DOS SANTOS DA SILVA,ELIZETE DO AERO RANCHO,F,20/05/1975,Válido,25
25999,1278,Suplente,CELSO LUIZ DE PAULO,CELSINHO LANCHES,M,28/10/1981,Válido,25
25190,1932,Suplente,EDILAINE MANSUETO ALVES,SUBTENENTE EDILAINE,F,17/11/1978,Válido,25
25125,78,Suplente,JACQUELINE QUEIROZ DE OLIVEIRA,JACQUE QUEIROZ,F,28/04/1985,Válido,25
25222,939,Suplente,GALDINO DE QUEIROZ PINTO,ENFERMEIRO GALDINO,M,19/08/1979,Válido,25
25555,2537,Suplente,FERNANDO LUIZ CLAUDINO DE OLIVEIRA JUNIOR,FERNANDINHO,M,05/09/1991,Válido,25
25001,1113,Suplente,SALAH MOHAMAD HASAN,SALAH HASAN,M,26/02/1968,Válido,25
25100,3987,Eleito,RIVERTON FRANCISCO DE SOUZA,PROFESSOR RIVERTON,M,10/12/1979,Válido,25
25025,1139,Suplente,MARCIA REGINA GUTIERREZ SALDANHA,MARCIA SALDANHA,F,29/05/1975,Válido,25
25333,153,Suplente,LUIZ FÉLIX,LUIZ FÉLIX,M,07/09/1963,Válido,25
25444,1175,Suplente,JULIO CESAR VERA GONÇALVES,JULIO PRESIDENTE,M,02/06/1976,Válido,25
25155,31,Suplente,ROSEMERI BARCELOS,ROSE,F,09/08/1959,Válido,25
25600,420,Suplente,FRANK ROSSATTE DA CUNHA BARBOSA,FRANK DA BANCADA CIDADÃ,M,13/12/1986,Válido,25
25725,82,Suplente,ADENILDO LIMA DOS SANTOS,EDI MICORELLI,M,09/09/1974,Válido,25
25010,182,Suplente,MARINALVA APARECIDA DE SOUZA PEREIRA,MARINALVA NOTA DEZ,F,04/04/1960,Válido,25
25334,182,Suplente,NILSON MARTINS DE SOUZA,NILSON GRACHAIN,M,24/01/1974,Válido,25
25111,525,Suplente,GIOVANA DARIO SBARAINI,GIOVANA SBARAINI,F,19/10/1970,Válido,25
25234,100,Suplente,JOAO ANTONIO DA SILVA CRUZ,FUMAÇA,M,08/07/1960,Válido,25
23777,59,Não eleito,LUIZ ANSELMO DUARTE,CAMPEÃO,M,15/09/1960,Válido,23
23456,757,Não eleito,FRED ALEXANDRE DOS SANTOS SILVA,FRED,M,23/04/1982,Válido,23
23123,293,Não eleito,SILVANA DIAS DE SOUZA DE ALBUQUERQUE,SILVANA TERENA,F,31/07/1975,Válido,23
23222,110,Não eleito,MARIO SERGIO MEDEIROS ROJAS,MARIO MEDEIROS,M,10/03/1978,Válido,23
23153,86,Não eleito,FRANCISCO DE ASSIS DIAS,CHICO DO FRANGO,M,20/07/1983,Válido,23
23050,201,Não eleito,MARCIO LEITE FERNANDES,MANO XIS,M,15/09/1970,Válido,23
23231,19,Não eleito,CARLA LISIANE CANTON,CARLA CANTON,F,06/10/1965,Válido,23
23614,130,Não eleito,JOANITA RODRIGUES DA ROSA,PROFESSORA JOANITA,F,24/06/1961,Válido,23
23005,18,Não eleito,NELLO KATSUMATA FONSECA,NELLO KATSUMATA,M,21/06/1978,Válido,23
23623,84,Não eleito,JOSÉ BARBOSA DE MOURA,BARBOSA,M,30/06/1953,Válido,23
15600,585,Suplente,FERNANDO CESAR BAIA RODRIGUES,FERNANDO RODRIGUES,M,05/08/1960,Válido,15
15456,1410,Suplente,ELIZEU DIONIZIO SOUZA DA SILVA,ELIZEU DIONIZIO,M,24/01/1982,Válido,15
15111,1782,Suplente,DHARLENG CAMPOS DE OLIVEIRA,DHARLENG CAMPOS,F,07/06/1972,Válido,15
15015,1627,Suplente,MICHELA MARGARIDA DA SILVA DUTRA,MICHELLA DUTRA,F,24/03/1973,Válido,15
15198,26,Suplente,ANDRÉ DANTAS PEREIRA,ANDRE DANTAS,M,04/05/1980,Válido,15
15123,1539,Suplente,GILMAR RIBEIRO DA SILVA,MAZINHO,M,26/05/1976,Válido,15
15615,56,Suplente,CARLOS FERNANDO PEREIRA DE CAMILLO,TITO DE CAMILLO,M,15/06/1968,Válido,15
15100,625,Suplente,VIVIAN MARIA PEDRA,VIVIAN PEDRA,F,15/01/1985,Válido,15
15551,302,Suplente,JULIO CESAR KOMIYAMA,CORONEL JULIO KOMYAMA,M,30/06/1957,Válido,15
15151,123,Suplente,RITVA CECILIA DE QUEIROZ GARCIA VIEIRA,RITVA VIEIRA,F,28/01/1969,Válido,15
15222,469,Suplente,ERONILDO PEREIRA DA SILVA,ERONILDO,M,14/01/1975,Válido,15
15252,17,Suplente,ADEILSON DA SILVA CRUZ,ADEILSON CRUZ,M,03/11/1977,Válido,15
15215,803,Suplente,ANDERSON SOARES MUNIZ,PROFESSOR ANDERSON,M,27/01/1976,Válido,15
15333,1740,Suplente,MARIA JOSE MARTINS MALDONADO,DRA MARIA JOSE,F,13/10/1964,Válido,15
15900,1163,Suplente,RENATO DA SILVEIRA GOMES,RENATO GOMES,M,18/10/1959,Válido,15
15444,323,Suplente,SILMARA CHER TRINDADE FELIX MATIAZO,SILMARA FELIX,F,17/04/1971,Válido,15
15678,3369,Eleito,JAMAL MOHAMED SALEM,DR JAMAL,M,06/08/1958,Válido,15
15000,1679,Suplente,WILSON SAMI SAAUMA IBRAHIM,DR WILSON SAMI,M,31/07/1953,Válido,15
15157,1153,Suplente,PAULO RIOS JUNIOR,PAULO RIOS,M,26/04/1973,Válido,15
15150,100,Suplente,MARCIO JAMIL HADDAD YACHOUH,MARCIO JAMIL,M,01/03/1976,Válido,15
15155,277,Suplente,ONISIA DA PENHA LOUBET BELMONTE COSTA,PROF ONISIA LOUBET,F,11/08/1968,Válido,15
15180,129,Suplente,ROSIMEIRE BENTO,MEIRE BENTO,F,27/06/1971,Válido,15
15999,563,Suplente,WILSON JOÃO BITTENCOURT BELLINCANTA,DR WILSON BELLINCANTA,M,24/06/1980,Válido,15
15555,2861,Eleito,LOESTER NUNES DE OLIVEIRA,DR LOESTER,M,17/04/1947,Válido,15
15246,314,Suplente,WALDEMIR MONTEIRO FERREIRA,ENFERMEIRO MONTEIRO,M,24/01/1976,Válido,15
15611,594,Suplente,VALDINIR NOBRE DE OLIVEIRA,VALDINIR NOBRE,M,08/10/1969,Válido,15
15051,246,Suplente,LUIZ DAVID FIGUEIRÓ,COMANDANTE DAVID FIGUEIRÓ,M,25/01/1952,Válido,15
15566,132,Suplente,ELIENE RODRIGUES DE SOUZA,ELIENE SOUZA,F,07/12/1967,Válido,15
15193,340,Suplente,ALEXSSANDER DOS SANTOS TRINDADE,T CORONEL TRINDADE,M,12/01/1980,Válido,15
15789,643,Suplente,ELZIO MOREIRA DA SILVA,FILHO DO PADRE,M,16/11/1963,Válido,15
15500,133,Suplente,WALDENY BARBOZA,BARBA DO RANCHO,M,18/09/1962,Válido,15
15565,201,Suplente,CEILA OKIMI ARAKAKI,CEILA ARAKAKI,F,01/05/1965,Válido,15
15233,591,Suplente,ADINEY DE MOURA MATOS,ADINEY MATOS,F,06/02/1959,Válido,15
15005,78,Suplente,JOSIANE BRANDINI,JOSI BRANDINI,F,05/08/1977,Válido,15
15801,67,Suplente,SHIRLEY PAULA E SILVA,PROFª SHIRLEY PAULLA,F,14/10/1970,Válido,15
15715,494,Suplente,MAGALI MARLON PICARELLI,MAGALI PICARELLI,F,16/02/1952,Válido,15
15777,360,Suplente,LUIS CELSO DA SILVA,LUIS CELSO,M,07/10/1971,Válido,15
15890,191,Suplente,NEIDE PEREIRA DE OLIVEIRA,NEYDE OLIVER,F,01/08/1968,Válido,15
15200,682,Suplente,JOSÉ FERREIRA ROCHA NETO,ZÉ DO ANACHE,M,07/05/1958,Válido,15
15888,874,Suplente,MARCIO VINÍCIUS DOS SANTOS SOARES,MARCIO PODOLSK,M,27/08/1986,Válido,15
15987,54,Suplente,CARLOS EDUARDO BRANDÃO CUBEL,CARLOS CUBEL,M,16/11/1966,Válido,15
15190,614,Suplente,JOSÉ IVAN DE ALMEIDA,CORONEL IVAN,M,10/04/1955,Válido,15
15022,135,Suplente,ANA PAULA PINTON,ANA PAULA PINTON,F,02/06/1987,Válido,15
70700,713,Não eleito,JOÃO PAULO MENDONÇA DE ARRUDA,JOÃO PAULO JP,M,29/06/1963,Válido,70
70199,49,Não eleito,RONI APARECIDO MARQUES TORRES,RONI TORRES,M,21/04/1987,Válido,70
70707,50,Não eleito,WANDERLEIA FERREIRA SILVA CANHETE DOS SANTOS,WANDERLEIA FERREIRA ,F,06/04/1969,Válido,70
70027,152,Não eleito,CLAUDINO ALVES DOS SANTOS,TITÃO VEREADOR DO POVÃO ,M,02/02/1973,Válido,70
70321,68,Não eleito,NEY NUNES DA SILVA,NEY NUNES -VOLUNTÁRIO DA SAÚDE,M,27/11/1967,Válido,70
70022,46,Não eleito,WILMA ORTIZ PEREIRA DO NASCIMENTO,WILMA DA ENFERMAGEM,F,10/12/1960,Válido,70
70077,75,Não eleito,PEDRO LUIZ DE AZEVEDO FILHO,PROFESSOR PEDRO LUIZ,M,05/12/1968,Válido,70
70000,1027,Não eleito,SERGIO FERNANDO HARFOUCHE FILHO,HARFOUCHE FILHO,M,17/12/1998,Válido,70
70007,300,Não eleito,CARLOS HENRIQUE DOS SANTOS JUSTINO,CARLINHOS SENADOR,M,06/10/1995,Válido,70
70444,76,Não eleito,CARLOS ROBERTO FERREIRA DE ALENCAR,BETO AZEVEDO,M,05/12/1962,Válido,70
70789,97,Não eleito,JOSIÊ LIMA PERES,PROFESSORA JOSIÊ,F,09/08/1978,Válido,70
70500,43,Não eleito,JOSÉ ANDRADE DE MORAIS,ANDRADE,M,25/02/1943,Válido,70
70190,35,Não eleito,AMARILDO SANTANA DELMONDES,AMARILDO SANTANA DELMONDES,M,30/07/1962,Anulado sub judice,70
70123,288,Não eleito,DEISE SANTIAGO GOMES DE CARVALHO,BISPA DEISE ,F,29/05/1983,Válido,70
70800,10,Não eleito,LEONISE PEREIRA DE ARAUJO,NICE PEREIRA,F,06/08/1954,Válido,70
70111,5,Não eleito,MARILZA DE SOUZA NASCIMENTO,MARILZA,F,13/02/1990,Válido,70
70555,106,Não eleito,LUIS ANTONIO CERVONE,LUIS CERVONE,M,10/05/1968,Válido,70
70777,133,Não eleito,LUIZ CARLOS ZAPAROLLI,ZAPAROLLI LUIZ CARLOS,M,12/09/1956,Válido,70
70333,78,Não eleito,JOÃO GOMES DA SILVA,JOÃO GOMES,M,03/06/1957,Válido,70
70090,290,Não eleito,GLEISON SILVA DE ABREU,GLEISON MAMUT,M,09/03/1980,Válido,70
70038,359,Não eleito,EDMILSON DE OLIVEIRA FRANÇA,FRANÇA,M,11/12/1960,Válido,70
70211,6,Não eleito,DIONIZIO JOAO NERY,DIONIZIO NERY ROMARINHO,M,11/11/1966,Anulado sub judice,70
70070,1306,Não eleito,JEREMIAS FLÔRES DOS SANTOS,PASTOR JEREMIAS FLORES,M,28/09/1969,Válido,70
70222,172,Não eleito,DENISE CRISTINA ALVES DOS SANTOS,DENISE DOS SANTOS,F,22/02/1989,Válido,70
70121,57,Não eleito,LUIS CARLOS RODRIGUES RAMIRES,LUIS CARLOS,M,13/03/1956,Válido,70
70011,51,Não eleito,JOÃO MARCOS TAVARES FERREIRA,PROFESSOR TAVARES,M,09/03/1968,Válido,70
70001,66,Não eleito,CONCEIÇÃO DE MARIA MUNIZ,CONCEIÇÃO MUNIZ,F,08/11/1963,Válido,70
70999,1451,Não eleito,BETANIA KELLY RODRIGUES DA SILVA,SARGENTO BETÂNIA,F,20/07/1979,Válido,70
70003,128,Não eleito,NELSON MANDÚ DA SILVA,MANDÚ,M,24/03/1958,Válido,70
70543,36,Não eleito,RUBIA MARA SILVA DE OLIVEIRA,RUBIA MARA,F,03/01/1973,Válido,70
70002,30,Não eleito,DALQUIRIA FERREIRA DE ALMEIDA,VOLUNTÁRIA DALQUIRIA,F,25/03/1963,Válido,70
40222,184,Suplente,SUMAIRA PEREIRA ALVES ABRAHÃO,ENFERMEIRA SUMAIRA,F,25/08/1973,Válido,40
40000,520,Suplente,JOÃO WAGNER CRUZ,JOÃO WAGNER,M,23/10/1963,Válido,40
40200,158,Suplente,JANNILDE DA SILVA BORGES,JANE BORGES,F,25/10/1972,Válido,40
40033,93,Suplente,JEANE FREITAS DE JESUS,JEANE FREITAS,F,17/06/1991,Válido,40
40055,83,Suplente,HENRIQUE SOARES DE CASTRO REZENDE,HENRIQUE REZENDE,M,27/06/1977,Válido,40
40255,72,Suplente,TANIA AUXILIADORA GABRIEL CAPATO DE OLIVEIRA,TANIA GABRIEL,F,19/11/1973,Válido,40
40100,1498,Suplente,GIANCARLO CORRÊA MIRANDA,GIANCARLO MIRANDA,M,09/11/1980,Válido,40
40888,75,Suplente,EDINALDO RIBEIRO DE LIMA,EDINALDO RIBEIRO,M,15/04/1969,Válido,40
40555,128,Suplente,CLEIDE MARTINS,CLEIDE MARTINS,F,19/11/1966,Válido,40
40620,33,Suplente,RONILDO DE OLIVEIRA QUEIROZ,RONILDO QUEIROZ,M,20/12/1973,Válido,40
40666,32,Suplente,JOSÉ CARLOS ROLIM,POETA DJANDRE,M,28/01/1965,Válido,40
40444,170,Suplente,JOSIMAR ANTÕNIO BARBOSA DE MELO,J.B JOSIMAR BARBOSA,M,06/06/1967,Válido,40
40789,82,Suplente,MARIA AUXILIADORA BARBOSA EXEVERRIA DE SOUZA,DORA EXEVERRIA,F,31/10/1965,Válido,40
